# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_2.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-283.023,0.911303,0.69904,2,7,0,283.944,1.26519,-0.483433,0.854596
-281.096,0.989993,0.69904,2,3,0,283.714,1.30154,-0.519609,0.85086
-279.636,1,0.69904,2,3,0,281.06,1.31372,-0.588132,0.837794
-280.083,0.932858,0.69904,3,7,0,281.218,1.34577,-0.706744,0.816902
-282.177,0.869662,0.69904,2,3,0,282.504,1.37962,-0.773649,0.816484
-280.883,0.982471,0.69904,2,3,0,282.546,1.37885,-0.700977,0.824324
-280.755,0.965758,0.69904,3,7,0,281.694,1.33602,-0.736375,0.818009
-280.451,1,0.69904,3,7,0,281.256,1.34908,-0.574134,0.843048
-279.636,0.990886,0.69904,2,3,0,280.632,1.30451,-0.623842,0.817704
-279.973,0.930108,0.69904,1,1,0,280.015,1.29913,-0.639376,0.819746
-279.864,0.993432,0.69904,2,7,0,280.441,1.31152,-0.647811,0.809113
-279.908,0.763419,0.69904,3,7,0,283.503,1.30299,-0.647795,0.823815
-280.54,0.971967,0.69904,3,7,0,281.143,1.37463,-0.644772,0.825707
-280.104,1,0.69904,3,7,0,281.017,1.29671,-0.535791,0.813001
-280.473,0.89364,0.69904,3,7,0,282.091,1.35484,-0.617121,0.846758
-280.053,0.941252,0.69904,3,7,0,283.118,1.32555,-0.604069,0.797873
-279.477,0.989134,0.69904,3,7,0,280.516,1.31343,-0.561372,0.820963
-280.327,0.893727,0.69904,3,7,0,280.488,1.3216,-0.706869,0.820699
-280.739,0.944797,0.69904,2,3,0,281.342,1.36773,-0.587742,0.815653
-280.702,0.998935,0.69904,2,7,0,280.956,1.28985,-0.655683,0.819652
-281.158,0.98922,0.69904,2,7,0,282.096,1.31676,-0.513863,0.850791
-280.696,0.946092,0.69904,3,7,0,283.912,1.29041,-0.581197,0.799946
-279.58,0.946869,0.69904,2,3,0,281.644,1.35027,-0.630105,0.81598
-281.019,0.847722,0.69904,3,7,0,282.458,1.3116,-0.610242,0.788412
-280.3,1,0.69904,3,7,0,281.028,1.32407,-0.594178,0.794984
-281.055,0.887293,0.69904,3,7,0,281.802,1.35167,-0.554472,0.800867
-282.358,0.927397,0.69904,3,11,0,283.442,1.31798,-0.759197,0.842427
-283.65,0.865872,0.69904,2,3,0,284.879,1.40503,-0.610135,0.839421
-281.403,1,0.69904,3,7,0,283.582,1.28551,-0.673169,0.81611
-282.835,0.961993,0.69904,3,7,0,284.706,1.34106,-0.467109,0.846504
-280.593,1,0.69904,2,3,0,283.36,1.34964,-0.543212,0.832492
-280.357,0.849989,0.69904,2,3,0,282.813,1.33606,-0.647324,0.850645
-281.973,0.891664,0.69904,3,7,0,282.24,1.33848,-0.526236,0.790135
-284.574,0.888154,0.69904,2,3,0,285.862,1.36668,-0.573287,0.773666
-283.638,1,0.69904,3,7,0,285.592,1.30736,-0.573771,0.881098
-284.942,0.956598,0.69904,2,3,0,285.176,1.31786,-0.554574,0.889846
-281.299,0.98013,0.69904,3,7,0,285.251,1.33898,-0.598497,0.861442
-279.985,0.979671,0.69904,2,3,0,282.183,1.33981,-0.565767,0.836838
-280.984,0.830418,0.69904,2,7,0,282.282,1.33384,-0.505201,0.810101
-280.025,1,0.69904,2,3,0,280.882,1.32388,-0.527493,0.817636
-280.766,0.890313,0.69904,2,3,0,282.218,1.28296,-0.504987,0.825565
-281.68,0.871181,0.69904,3,7,0,282.566,1.31784,-0.459352,0.830603
-280.006,1,0.69904,2,3,0,282.178,1.32405,-0.578721,0.845171
-280.026,0.978865,0.69904,3,7,0,280.941,1.33381,-0.574044,0.802645
-281.848,0.815071,0.69904,2,3,0,282.736,1.34259,-0.583786,0.783219
-283.124,0.959667,0.69904,3,7,0,285.208,1.24905,-0.506206,0.84311
-279.587,1,0.69904,2,3,0,283.092,1.34497,-0.604349,0.813439
-279.577,0.953393,0.69904,3,7,0,280.631,1.33009,-0.604209,0.806378
-280.493,0.792083,0.69904,3,7,0,282.919,1.30565,-0.505227,0.834782
-280.839,0.953948,0.69904,2,7,0,281.975,1.30248,-0.606973,0.792844
-280.727,0.934906,0.69904,2,7,0,281.773,1.32588,-0.546563,0.795773
-279.954,0.866542,0.69904,2,7,0,282.67,1.31772,-0.680974,0.817374
-280.667,0.876324,0.69904,2,3,0,282.492,1.33582,-0.708125,0.844165
-280.275,0.99776,0.69904,3,7,0,281.153,1.34259,-0.57001,0.803207
-280.651,0.884954,0.69904,2,3,0,282.089,1.36585,-0.62288,0.804477
-280.353,1,0.69904,1,1,0,280.718,1.36462,-0.635327,0.808029
-279.39,0.982837,0.69904,2,3,0,280.61,1.33634,-0.59542,0.816338
-281.431,0.777946,0.69904,2,3,0,281.894,1.34861,-0.572827,0.790441
-283.56,0.862912,0.69904,2,3,0,284.197,1.35968,-0.497717,0.795363
-281.54,0.891557,0.69904,2,7,0,288.994,1.32616,-0.48564,0.843548
-281.559,0.984039,0.69904,3,7,0,283.118,1.38703,-0.678934,0.809363
-281.377,0.979703,0.69904,3,7,0,282.746,1.30814,-0.468048,0.835043
-279.913,0.990067,0.69904,2,3,0,281.601,1.30504,-0.530303,0.81933
-279.352,0.909701,0.69904,3,7,0,281.387,1.32968,-0.587926,0.82841
-279.782,0.962757,0.69904,2,3,0,279.951,1.33147,-0.674887,0.810445
-280.809,0.751718,0.69904,3,7,0,283.236,1.3209,-0.526257,0.79857
-281.139,0.839125,0.69904,2,3,0,282.496,1.29935,-0.695191,0.83484
-279.255,0.982299,0.69904,3,7,0,281.685,1.32069,-0.622559,0.82043
-279.7,0.971617,0.69904,3,7,0,279.858,1.30907,-0.559951,0.833873
-279.956,0.951326,0.69904,2,7,0,280.392,1.30183,-0.647913,0.823564
-280.911,0.954449,0.69904,2,3,0,281.447,1.32837,-0.531957,0.797386
-280.957,0.926923,0.69904,3,7,0,282.975,1.33812,-0.742182,0.814158
-281.555,0.889609,0.69904,3,7,0,283.932,1.31516,-0.709523,0.797398
-281.428,0.96348,0.69904,2,7,0,283.84,1.38153,-0.617072,0.810979
-280.574,0.9877,0.69904,3,7,0,282.461,1.30246,-0.504987,0.836532
-281.158,0.978168,0.69904,2,3,0,281.452,1.2946,-0.515383,0.849229
-281.254,0.999954,0.69904,2,3,0,281.56,1.28143,-0.520471,0.845481
-279.833,0.977162,0.69904,2,7,0,282.202,1.32671,-0.618158,0.80111
-280.288,0.979464,0.69904,3,7,0,280.644,1.30274,-0.583894,0.84657
-279.555,1,0.69904,2,3,0,280.305,1.31276,-0.574544,0.833608
-280.458,0.943881,0.69904,2,3,0,280.531,1.29374,-0.535792,0.840641
-279.762,0.984411,0.69904,2,7,0,280.95,1.31428,-0.644511,0.836316
-279.591,0.943324,0.69904,2,3,0,280.444,1.34207,-0.608426,0.834806
-280.028,0.95749,0.69904,3,7,0,280.504,1.32269,-0.676706,0.807923
-280.88,0.858564,0.69904,1,1,0,280.906,1.3188,-0.698168,0.801309
-280.08,1,0.69904,1,1,0,280.756,1.32954,-0.677827,0.804798
-280.337,0.915764,0.69904,2,7,0,281.575,1.30038,-0.527089,0.838768
-280.028,0.977355,0.69904,3,7,0,281.049,1.33479,-0.634004,0.798931
-280.399,0.963198,0.69904,3,7,0,281.279,1.35881,-0.706302,0.835142
-280.845,0.967121,0.69904,2,5,0,281.411,1.28888,-0.502172,0.810775
-281.931,0.793777,0.69904,2,3,0,283.334,1.32912,-0.466577,0.812034
-280.104,0.979524,0.69904,2,7,0,282.972,1.33647,-0.588516,0.845726
-279.703,1,0.69904,2,3,0,280.209,1.32068,-0.597351,0.841049
-279.791,0.960323,0.69904,3,7,0,280.94,1.3074,-0.552321,0.811172
-280.174,0.9284,0.69904,3,7,0,280.905,1.31748,-0.687965,0.813315
-279.35,1,0.69904,3,7,0,280.282,1.32164,-0.588638,0.830282
-280.586,0.914267,0.69904,2,3,0,280.621,1.2956,-0.543337,0.845358
-281.346,0.921405,0.69904,2,7,0,282.25,1.29512,-0.616939,0.856402
-280.467,1,0.69904,1,1,0,281.249,1.30185,-0.612983,0.848086
-282.502,0.802702,0.69904,2,7,0,283.171,1.37045,-0.549615,0.85098
-281.317,1,0.69904,3,7,0,282.512,1.36657,-0.59511,0.848717
-282.715,0.915086,0.69904,2,3,0,282.979,1.37884,-0.551405,0.844661
-280.791,0.945431,0.69904,2,7,0,284.944,1.30071,-0.495814,0.809763
-280.575,0.953596,0.69904,3,7,0,282.68,1.33069,-0.672313,0.850648
-280.579,0.933246,0.69904,3,7,0,282.047,1.32069,-0.513532,0.807016
-279.801,1,0.69904,2,7,0,280.655,1.29525,-0.599658,0.822834
-279.459,1,0.69904,2,3,0,279.815,1.30714,-0.579296,0.825533
-282.209,0.849681,0.69904,2,7,0,282.252,1.30544,-0.509044,0.862695
-283.61,0.943964,0.69904,3,7,0,284.558,1.33856,-0.723298,0.776593
-285.868,0.85445,0.69904,3,7,0,287.346,1.31714,-0.407375,0.868887
-282,1,0.69904,2,3,0,286.071,1.32737,-0.486553,0.851162
-283.201,0.711164,0.69904,2,3,0,286.457,1.36965,-0.501268,0.839264
-279.625,1,0.69904,2,3,0,283.348,1.3368,-0.6399,0.806804
-279.322,0.947881,0.69904,1,3,0,280.272,1.33494,-0.595063,0.821525
-280.004,0.902405,0.69904,2,5,0,280.89,1.35971,-0.639623,0.811303
-282.42,0.841591,0.69904,2,3,0,282.606,1.35199,-0.790851,0.811586
-282.74,0.947037,0.69904,3,7,0,285.184,1.38943,-0.617604,0.851416
-281.41,1,0.69904,2,3,0,283.415,1.34332,-0.763798,0.828713
-279.746,0.927316,0.69904,2,3,0,282.465,1.32013,-0.539533,0.824597
-279.761,0.997466,0.69904,3,7,0,280.08,1.31373,-0.643806,0.809072
-280.622,0.891024,0.69904,2,7,0,281.611,1.34733,-0.645027,0.852538
-281.12,0.985901,0.69904,3,7,0,281.836,1.35022,-0.691122,0.793013
-279.257,0.980025,0.69904,2,3,0,281.497,1.3257,-0.59135,0.820754
-279.565,0.921618,0.69904,1,3,0,280.657,1.35066,-0.653457,0.820092
-279.645,0.86073,0.69904,1,3,0,281.863,1.32701,-0.563603,0.833283
-281.478,0.86801,0.69904,2,3,0,282.145,1.2701,-0.505,0.813363
-281.763,0.985275,0.69904,3,7,0,282.753,1.37782,-0.762495,0.824949
-279.852,0.969514,0.69904,2,3,0,282.747,1.30713,-0.654673,0.819863
-279.306,0.974508,0.69904,1,3,0,280.208,1.31783,-0.598508,0.828456
-281.014,0.756075,0.69904,2,7,0,282.543,1.35169,-0.580507,0.851821
-279.951,1,0.69904,3,7,0,281.366,1.29527,-0.592697,0.834075
-279.772,0.958621,0.69904,2,3,0,280.828,1.31524,-0.549596,0.834234
-280.776,0.905902,0.69904,2,7,0,281.625,1.33779,-0.563895,0.851714
-279.752,0.958392,0.69904,2,3,0,281.851,1.33413,-0.676345,0.833713
-280.664,0.73376,0.69904,2,3,0,285.356,1.29749,-0.529013,0.844945
-280.521,0.985119,0.69904,2,3,0,281.246,1.28407,-0.553584,0.836948
-279.423,0.995099,0.69904,2,7,0,281.148,1.34284,-0.653908,0.820372
-279.704,0.982371,0.69904,2,3,0,279.795,1.35292,-0.669758,0.825145
-279.704,0.796871,0.69904,2,7,0,281.821,1.35292,-0.669758,0.825145
-280.013,0.96141,0.69904,2,3,0,280.324,1.35676,-0.645775,0.807983
-281.719,0.932394,0.69904,3,7,0,281.986,1.35069,-0.732385,0.7948
-281.462,0.861374,0.69904,2,3,0,283.914,1.32247,-0.700437,0.792907
-281.595,0.931446,0.69904,3,7,0,285.384,1.29284,-0.557652,0.859328
-280.23,1,0.69904,3,7,0,282.177,1.30888,-0.532666,0.805844
-279.62,0.934434,0.69904,3,7,0,281.373,1.32094,-0.652068,0.811189
-279.873,0.985204,0.69904,3,7,0,280.239,1.36078,-0.653261,0.825352
-280.013,0.934902,0.69904,3,7,0,281.56,1.36369,-0.637754,0.826551
-281.899,0.860672,0.69904,2,3,0,282.476,1.39341,-0.709441,0.816526
-282.005,1,0.69904,3,7,0,282.595,1.28507,-0.46078,0.806725
-279.538,1,0.69904,2,3,0,282.086,1.32349,-0.636421,0.835962
-279.27,0.972552,0.69904,1,3,0,279.867,1.33174,-0.60001,0.825321
-279.311,0.983819,0.69904,3,7,0,279.513,1.33072,-0.625835,0.814093
-279.435,0.981726,0.69904,2,3,0,279.518,1.34263,-0.621739,0.814555
-279.789,0.863844,0.69904,2,3,0,280.324,1.32337,-0.677632,0.815895
-280.368,0.946349,0.69904,2,7,0,280.661,1.30385,-0.677077,0.819349
-279.38,0.982478,0.69904,2,3,0,280.605,1.32526,-0.647594,0.827033
-279.518,0.993041,0.69904,2,3,0,279.583,1.32033,-0.644325,0.832304
-280.181,0.891842,0.69904,2,3,0,280.747,1.29019,-0.620904,0.823797
-280.042,0.93411,0.69904,3,7,0,281.293,1.3623,-0.679656,0.81947
-279.747,0.997662,0.69904,2,3,0,280.224,1.34345,-0.682875,0.815426
-280.234,0.849998,0.69904,3,7,0,281.984,1.32743,-0.601838,0.79558
-280.649,0.985758,0.69904,3,7,0,281.023,1.35035,-0.650572,0.851861
-279.457,0.914859,0.69904,2,7,0,283.283,1.30826,-0.5988,0.828886
-280.945,0.81294,0.69904,1,3,0,282.66,1.27901,-0.502603,0.825193
-279.662,0.809624,0.69904,3,7,0,282.783,1.34188,-0.586813,0.832365
-279.775,0.987098,0.69904,2,7,0,280.222,1.34257,-0.633317,0.840314
-281.098,0.853029,0.69904,3,7,0,282.148,1.30927,-0.55822,0.78965
-280.681,1,0.69904,3,7,0,281.585,1.33647,-0.669181,0.852825
-280.588,0.960569,0.69904,2,7,0,282.08,1.31138,-0.50407,0.809682
-280.865,0.903492,0.69904,3,7,0,282.161,1.30497,-0.68963,0.838637
-281.089,0.985923,0.69904,2,7,0,281.302,1.36548,-0.566935,0.811141
-280.934,0.978929,0.69904,2,7,0,283.063,1.27852,-0.506422,0.819363
-279.493,0.695368,0.69904,2,3,0,284.268,1.30633,-0.6088,0.818104
-280.633,0.902773,0.69904,2,3,0,280.942,1.28086,-0.55471,0.810665
-279.359,0.975925,0.69904,2,3,0,280.958,1.33958,-0.60734,0.818339
-280.658,0.843492,0.69904,2,3,0,281.464,1.31191,-0.609677,0.792088
-281.591,0.942998,0.69904,2,3,0,281.751,1.2946,-0.628656,0.790211
-280.946,0.711325,0.69904,2,3,0,286.77,1.35649,-0.57838,0.799771
-279.817,1,0.69904,2,3,0,281.276,1.3486,-0.667301,0.809724
-280.201,0.976635,0.69904,3,7,0,280.633,1.34532,-0.700293,0.837197
-280.629,0.861133,0.69904,2,7,0,281.98,1.29952,-0.677212,0.81627
-282.719,0.870431,0.69904,2,3,0,283.164,1.3567,-0.544458,0.787457
-279.91,1,0.69904,2,3,0,282.42,1.30402,-0.630949,0.809715
-280.002,0.928011,0.69904,2,3,0,280.927,1.31516,-0.654352,0.805404
-280.047,0.979399,0.69904,3,7,0,281.156,1.31027,-0.618799,0.844425
-279.486,0.984253,0.69904,2,7,0,280.429,1.31867,-0.64829,0.817202
-279.217,0.980514,0.69904,2,3,0,279.651,1.32624,-0.604035,0.82038
-279.29,0.979322,0.69904,3,7,0,279.509,1.32187,-0.590715,0.827428
-280.853,0.699027,0.69904,1,3,0,281.825,1.36042,-0.554821,0.817741
-282.458,0.843413,0.69904,3,7,0,284.518,1.34352,-0.60641,0.77725
-280.503,0.894587,0.69904,2,3,0,283.952,1.31539,-0.670588,0.80056
-281.098,0.989134,0.69904,3,7,0,281.443,1.36115,-0.592471,0.849168
-280.381,0.990885,0.69904,2,7,0,281.68,1.33899,-0.723266,0.819915
-284.188,0.741057,0.69904,2,3,0,285.523,1.35355,-0.814678,0.797227
-280.201,0.991059,0.69904,2,3,0,284.34,1.35198,-0.707366,0.814312
-279.622,0.999996,0.69904,3,7,0,280.261,1.34879,-0.66479,0.816727
-279.864,0.856489,0.69904,2,3,0,281.26,1.35943,-0.667241,0.820876
-280.361,0.872644,0.69904,2,7,0,281.823,1.29229,-0.517691,0.816464
-280.408,0.611733,0.69904,3,7,0,288.886,1.36505,-0.691468,0.811191
-280.634,0.855969,0.69904,3,7,0,282.169,1.28051,-0.556119,0.835739
-279.72,0.987746,0.69904,2,3,0,281.504,1.31228,-0.598938,0.83965
-281.102,0.951853,0.69904,2,7,0,281.259,1.37525,-0.71386,0.809867
-279.586,0.950844,0.69904,2,3,0,282.053,1.34701,-0.669424,0.824271
-280.155,0.897618,0.69904,3,7,0,281.255,1.28977,-0.594114,0.833171
-281.312,0.942546,0.69904,3,7,0,282.253,1.316,-0.526342,0.791836
-279.535,0.989951,0.69904,3,7,0,281.939,1.31388,-0.644489,0.81875
-280.076,0.830697,0.69904,2,7,0,281.425,1.3462,-0.589697,0.804686
-280.013,0.858739,0.69904,3,7,0,281.673,1.3432,-0.638463,0.844606
-279.617,0.974587,0.69904,3,7,0,280.779,1.31285,-0.570514,0.834852
-280.313,0.669166,0.69904,3,7,0,285.021,1.33955,-0.708273,0.836799
-279.819,0.996228,0.69904,2,3,0,280.591,1.33813,-0.644798,0.841729
-280.374,0.892154,0.69904,3,7,0,281.932,1.34188,-0.596831,0.796895
-280.649,0.956063,0.69904,2,3,0,281.35,1.31854,-0.692435,0.803271
-280.718,0.999158,0.69904,3,7,0,281.06,1.33537,-0.546847,0.84815
-280.712,0.874905,0.69904,3,7,0,283.122,1.30835,-0.698343,0.814449
-280.058,0.893275,0.69904,3,7,0,282.228,1.30516,-0.526934,0.832054
-279.381,1,0.69904,2,3,0,280.148,1.31685,-0.595032,0.813131
-279.359,0.99422,0.69904,2,3,0,279.482,1.31404,-0.604628,0.815501
-280.105,0.903944,0.69904,2,5,0,280.459,1.346,-0.664079,0.843522
-281.145,0.969483,0.69904,2,7,0,281.464,1.28498,-0.50205,0.806465
-282.956,0.801323,0.69904,2,3,0,283.749,1.31135,-0.463145,0.791209
-283.462,0.990765,0.69904,3,7,0,284.741,1.38787,-0.649346,0.786414
-281.397,0.862461,0.69904,3,7,0,287.216,1.26734,-0.514106,0.827807
-282.548,0.911282,0.69904,2,3,0,283.052,1.25361,-0.556413,0.83986
-281.847,1,0.69904,3,7,0,282.685,1.26409,-0.520167,0.839818
-281.622,0.992928,0.69904,3,7,0,282.78,1.27991,-0.480691,0.840217
-280.558,1,0.69904,3,7,0,281.595,1.36068,-0.709975,0.809485
-281.576,0.639112,0.69904,3,15,0,285.508,1.31646,-0.559278,0.784602
-282.676,0.872218,0.69904,2,3,0,284.296,1.26798,-0.553417,0.791474
-280.867,1,0.69904,2,3,0,283.369,1.29832,-0.609004,0.794434
-281.742,0.860437,0.69904,2,7,0,283.021,1.32903,-0.470136,0.834704
-282.373,0.944103,0.69904,2,3,0,283.509,1.26566,-0.634153,0.809883
-280.291,1,0.69904,2,3,0,282.641,1.32516,-0.549592,0.844866
-279.814,0.836888,0.69904,1,3,0,282.135,1.30121,-0.632676,0.8259
-281.77,0.858426,0.69904,2,7,0,282.657,1.30749,-0.611723,0.782672
-282.246,0.954566,0.69904,3,7,0,283.828,1.3214,-0.713145,0.860861
-280.846,0.989058,0.69904,2,7,0,282.759,1.36615,-0.660699,0.847111
-280.329,0.960661,0.69904,2,7,0,281.939,1.28422,-0.595461,0.818158
-280.21,0.993009,0.69904,3,7,0,280.944,1.35233,-0.577363,0.810666
-279.674,0.995442,0.69904,3,7,0,280.629,1.34954,-0.661817,0.831188
-280.12,0.942797,0.69904,2,7,0,281.135,1.29239,-0.537999,0.829462
-279.844,1,0.69904,2,3,0,280.281,1.3047,-0.553358,0.834874
-280.136,0.947481,0.69904,3,7,0,281.281,1.31811,-0.560216,0.845009
-280.564,0.743695,0.69904,1,3,0,283.464,1.3496,-0.544737,0.813991
-281.355,0.977035,0.69904,2,3,0,281.703,1.33167,-0.751587,0.814161
-279.683,0.986446,0.69904,3,7,0,282.756,1.30258,-0.553098,0.822039
-279.656,0.94968,0.69904,3,7,0,280.401,1.33306,-0.679366,0.818059
-279.464,0.97613,0.69904,2,7,0,280.025,1.31704,-0.635781,0.814207
-279.975,0.948106,0.69904,2,3,0,280.15,1.35584,-0.602937,0.832004
-280.627,0.928258,0.69904,2,3,0,281.187,1.28561,-0.62058,0.835567
-279.691,0.929885,0.69904,2,3,0,281.215,1.31181,-0.554041,0.832593
-279.889,0.985009,0.69904,2,3,0,280.05,1.30565,-0.574744,0.839823
-279.257,0.99615,0.69904,2,3,0,279.99,1.32565,-0.62198,0.816659
-280.162,0.873647,0.69904,3,7,0,281.571,1.33686,-0.687559,0.84086
-280.318,0.969539,0.69904,3,7,0,281.279,1.31451,-0.570096,0.796941
-279.932,0.988755,0.69904,2,7,0,280.73,1.34926,-0.667245,0.838332
-279.399,1,0.69904,2,3,0,279.943,1.33496,-0.633656,0.832457
-279.725,0.977115,0.69904,2,3,0,279.772,1.33537,-0.636888,0.840809
-280.898,0.853295,0.69904,3,7,0,282.309,1.30784,-0.488844,0.810576
-280.322,0.929617,0.69904,2,3,0,282.67,1.29835,-0.616612,0.802941
-279.612,0.980529,0.69904,2,3,0,280.671,1.35167,-0.619456,0.825938
-280.049,0.856322,0.69904,2,3,0,281.033,1.30157,-0.651011,0.828306
-282.385,0.858865,0.69904,2,5,0,283.461,1.25971,-0.478029,0.834246
-280.231,0.961571,0.69904,3,7,0,283.821,1.33135,-0.61856,0.795547
-280.49,0.930681,0.69904,2,3,0,281.271,1.33512,-0.575484,0.79592
-279.517,0.970279,0.69904,3,7,0,281.167,1.32966,-0.58782,0.809767
-281.713,0.804497,0.69904,2,3,0,282.889,1.31263,-0.533195,0.7866
-281.501,1,0.69904,3,7,0,282.416,1.31962,-0.629011,0.864255
-281.596,0.730161,0.69904,3,7,0,287.401,1.31836,-0.653068,0.863271
-279.959,0.998457,0.69904,2,7,0,281.852,1.33374,-0.546808,0.832
-280.179,0.989171,0.69904,2,3,0,280.494,1.2888,-0.612627,0.824564
-279.889,0.849707,0.69904,2,3,0,282.653,1.33292,-0.579942,0.803746
-279.629,0.989355,0.69904,2,7,0,280.435,1.34739,-0.601039,0.815812
-279.895,0.905222,0.69904,3,7,0,281.883,1.32535,-0.541669,0.832536
-280.447,0.804604,0.69904,2,3,0,283.146,1.29993,-0.554322,0.800112
-279.996,0.813874,0.69904,3,7,0,284.224,1.36171,-0.636902,0.830751
-280.669,0.840983,0.69904,2,3,0,281.813,1.3517,-0.735665,0.82903
-279.562,0.984144,0.69904,3,7,0,281.29,1.34822,-0.628655,0.81419
-280.31,0.937568,0.69904,2,3,0,280.592,1.33317,-0.676964,0.845956
-279.97,0.917694,0.69904,3,7,0,281.753,1.29841,-0.571376,0.808141
-280.125,0.91439,0.69904,2,3,0,280.963,1.30158,-0.643497,0.810268
-279.439,1,0.69904,2,7,0,280.104,1.34422,-0.608094,0.820904
-280.83,0.819002,0.69904,3,7,0,282.029,1.28014,-0.612528,0.834454
-281.35,0.925995,0.69904,3,7,0,283.373,1.38787,-0.691433,0.825269
-280.543,0.991231,0.69904,3,7,0,282.466,1.28248,-0.549961,0.81149
-281.584,0.895129,0.69904,3,7,0,283.59,1.37495,-0.758634,0.825947
-280.314,1,0.69904,3,7,0,281.866,1.29209,-0.518174,0.826573
-279.803,0.947028,0.69904,2,5,0,281.523,1.3398,-0.686613,0.814388
-280.157,0.987387,0.69904,2,3,0,280.225,1.34439,-0.694643,0.807586
-279.958,0.940929,0.69904,3,7,0,281.087,1.31882,-0.590005,0.845272
-279.652,0.920065,0.69904,3,7,0,281.296,1.32678,-0.652914,0.836629
-282.589,0.562188,0.69904,3,7,0,288.595,1.28115,-0.691399,0.844087
-282.492,0.975976,0.69904,2,7,0,284.642,1.35954,-0.525918,0.85277
-283.527,0.96517,0.69904,3,7,0,284.145,1.3774,-0.569205,0.862861
-282.433,1,0.69904,3,7,0,283.623,1.27877,-0.625748,0.791296
-280.581,1,0.69904,3,7,0,283.042,1.36709,-0.604159,0.811896
-279.492,0.984566,0.69904,3,7,0,282.25,1.30859,-0.615112,0.828827
-279.828,0.979709,0.69904,3,7,0,280.081,1.31746,-0.534001,0.826424
-279.594,0.908053,0.69904,3,7,0,282.722,1.32575,-0.671033,0.822964
-279.612,0.963344,0.69904,3,7,0,280.219,1.30437,-0.615873,0.828845
-279.872,0.879723,0.69904,2,3,0,281.224,1.31973,-0.538186,0.813554
-279.683,0.992708,0.69904,3,7,0,280.524,1.3434,-0.669682,0.812237
-283.215,0.703632,0.69904,2,3,0,284.008,1.29476,-0.656013,0.779737
-280.028,0.912157,0.69904,2,7,0,284.588,1.31672,-0.68511,0.82571
-280.084,0.92509,0.69904,2,3,0,281.368,1.2985,-0.627728,0.810063
-280.664,0.990835,0.69904,2,7,0,280.935,1.36527,-0.639716,0.844447
-281.869,0.85747,0.69904,3,7,0,283.097,1.29027,-0.669975,0.798092
-280.614,0.880446,0.69904,2,3,0,283.72,1.32764,-0.685331,0.798395
-280.092,0.899119,0.69904,2,3,0,282.528,1.36261,-0.643018,0.812197
-282.425,0.88128,0.69904,3,7,0,282.865,1.28975,-0.587982,0.867069
-282.325,0.986939,0.69904,3,7,0,283.882,1.31826,-0.513676,0.784825
-279.956,0.858869,0.69904,2,3,0,284.586,1.34145,-0.695086,0.832277
-279.47,0.993766,0.69904,3,7,0,280.379,1.32578,-0.660734,0.821405
-279.745,0.916806,0.69904,2,7,0,281.317,1.31506,-0.592177,0.840835
-280.704,0.933236,0.69904,2,7,0,281.149,1.35341,-0.636436,0.851754
-280.091,0.878169,0.69904,2,7,0,282.603,1.32604,-0.598603,0.797551
-279.365,1,0.69904,3,7,0,280.175,1.33435,-0.64733,0.828334
-280.156,0.830597,0.69904,3,7,0,281.182,1.30988,-0.515926,0.816554
-280.329,1,0.69904,2,3,0,280.641,1.29463,-0.512097,0.823166
-280.459,0.934475,0.69904,3,7,0,281.963,1.33488,-0.645886,0.793952
-280.331,0.999301,0.69904,3,7,0,281.296,1.35954,-0.679897,0.840043
-279.43,0.979498,0.69904,3,7,0,280.918,1.32013,-0.594383,0.833949
-279.392,0.991426,0.69904,2,7,0,279.594,1.32151,-0.641565,0.828155
-279.988,0.833163,0.69904,2,3,0,281.266,1.32999,-0.61242,0.7988
-280.695,0.841987,0.69904,3,7,0,282.766,1.29385,-0.492297,0.823065
