# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_4.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-279.41,0.997957,0.595044,2,3,0,284.97,1.31789,-0.635856,0.816191
-279.847,0.975349,0.595044,2,3,0,280.019,1.35044,-0.627656,0.807427
-280.822,0.873135,0.595044,3,7,0,282.32,1.34039,-0.548466,0.798945
-280.614,0.939199,0.595044,3,7,0,282.645,1.309,-0.572258,0.852603
-279.781,0.9976,0.595044,3,7,0,281.081,1.29602,-0.567602,0.819139
-280.055,0.93955,0.595044,2,7,0,281.508,1.33929,-0.69912,0.833603
-280.912,0.921912,0.595044,2,3,0,281.153,1.32274,-0.729652,0.830598
-281.146,0.960817,0.595044,3,7,0,282.202,1.2765,-0.620914,0.81377
-281.481,0.986049,0.595044,3,7,0,282.894,1.30975,-0.470428,0.808707
-279.588,0.882733,0.595044,2,7,0,284.032,1.30301,-0.580128,0.828781
-280.389,0.938734,0.595044,3,7,0,280.51,1.36934,-0.627074,0.816359
-282.984,0.879648,0.595044,2,7,0,284.283,1.31831,-0.615515,0.772446
-280.194,0.901127,0.595044,2,3,0,285.354,1.30872,-0.545318,0.8033
-279.706,0.998492,0.595044,2,7,0,280.421,1.3206,-0.578505,0.805634
-279.784,0.993098,0.595044,3,7,0,279.977,1.32714,-0.626486,0.842911
-280.258,0.967368,0.595044,3,7,0,280.869,1.33891,-0.564985,0.802768
-279.555,0.992009,0.595044,2,3,0,280.404,1.3263,-0.605679,0.80645
-279.676,0.882309,0.595044,2,7,0,281.716,1.33492,-0.683445,0.821908
-280.756,0.954473,0.595044,3,7,0,281.346,1.30758,-0.485226,0.824622
-279.904,0.997376,0.595044,3,7,0,280.896,1.30817,-0.528877,0.819691
-280.827,0.878347,0.595044,2,7,0,281.816,1.35645,-0.556508,0.837843
-283.745,0.919871,0.595044,3,7,0,285.258,1.23766,-0.507496,0.82117
-280.857,1,0.595044,3,7,0,284.136,1.32791,-0.502377,0.836613
-280.084,1,0.595044,3,7,0,281.216,1.30858,-0.518491,0.827377
-279.592,1,0.595044,3,7,0,280.303,1.32905,-0.659779,0.811424
-279.78,0.955946,0.595044,3,7,0,280.269,1.34572,-0.576796,0.818562
-280,0.881262,0.595044,2,7,0,282.907,1.29955,-0.529468,0.819671
-280.207,0.959868,0.595044,2,7,0,280.736,1.31823,-0.520099,0.812525
-280.458,0.968137,0.595044,1,1,0,280.514,1.31815,-0.507152,0.81329
-280.958,0.962156,0.595044,3,7,0,283.066,1.27455,-0.563035,0.836191
-280.908,0.849226,0.595044,3,7,0,284.122,1.36219,-0.675902,0.7976
-279.632,0.991245,0.595044,2,3,0,281.453,1.34679,-0.593025,0.825927
-279.989,0.977765,0.595044,2,7,0,280.529,1.36064,-0.619466,0.816978
-280.639,0.960822,0.595044,2,3,0,281.011,1.34468,-0.735164,0.818374
-279.762,0.988412,0.595044,2,3,0,281.088,1.35688,-0.646338,0.817023
-279.423,1,0.595044,2,3,0,279.762,1.34121,-0.653049,0.817737
-279.94,0.951658,0.595044,3,7,0,280.414,1.36097,-0.659955,0.816374
-280.212,0.866519,0.595044,3,7,0,281.944,1.33794,-0.534997,0.818332
-279.764,0.995074,0.595044,3,7,0,280.355,1.35401,-0.610634,0.827885
-279.783,0.877336,0.595044,3,7,0,281.329,1.33603,-0.55526,0.8192
-279.795,0.98533,0.595044,3,7,0,280.958,1.29979,-0.62288,0.827331
-279.477,1,0.595044,2,3,0,279.903,1.3083,-0.585027,0.829507
-279.676,0.970997,0.595044,2,3,0,280.12,1.30249,-0.555661,0.819533
-279.89,0.924333,0.595044,2,3,0,280.42,1.2942,-0.607354,0.820465
-279.706,0.991246,0.595044,3,7,0,280.221,1.33155,-0.67987,0.816013
-279.633,0.979258,0.595044,3,7,0,280.474,1.32096,-0.549734,0.817733
-279.601,0.874058,0.595044,2,7,0,283.557,1.34694,-0.670535,0.819615
-280.088,0.928791,0.595044,2,7,0,280.547,1.32773,-0.695773,0.812941
-280.527,0.935295,0.595044,3,7,0,281.606,1.3,-0.666177,0.835534
-279.868,0.985732,0.595044,2,7,0,281.618,1.29395,-0.5908,0.82838
-283.658,0.807266,0.595044,2,7,0,284.129,1.27472,-0.62257,0.868826
-280.13,1,0.595044,2,3,0,283.446,1.35361,-0.572854,0.82138
-279.424,0.99919,0.595044,2,7,0,280.184,1.32864,-0.639722,0.832848
-281.946,0.777478,0.595044,2,5,0,282.765,1.28125,-0.622283,0.794154
-281.077,1,0.595044,3,7,0,282.745,1.34951,-0.519241,0.818659
-279.754,0.937576,0.595044,3,7,0,282.806,1.34645,-0.679293,0.830674
-281.891,0.818165,0.595044,2,7,0,282.629,1.35947,-0.510885,0.828127
-283.581,0.774895,0.595044,1,1,0,283.692,1.36971,-0.485803,0.832667
-281.5,0.975307,0.595044,2,3,0,285.118,1.32301,-0.727144,0.847297
-280.974,1,0.595044,2,3,0,282.212,1.35246,-0.66859,0.854465
-281.131,0.902375,0.595044,3,7,0,283.702,1.35111,-0.567869,0.79601
-280.968,0.931461,0.595044,2,3,0,282.531,1.33352,-0.551771,0.793659
-279.47,1,0.595044,3,7,0,280.969,1.31603,-0.626424,0.832401
-280.68,0.939993,0.595044,3,7,0,280.978,1.37241,-0.653281,0.83809
-280.093,0.958233,0.595044,2,7,0,282.682,1.31566,-0.542524,0.805374
-280.204,0.996396,0.595044,3,7,0,280.838,1.35202,-0.710053,0.829794
-279.982,0.953429,0.595044,3,7,0,281.4,1.32104,-0.630616,0.845442
-280.287,0.975047,0.595044,3,7,0,281.011,1.37004,-0.648585,0.819818
-279.839,0.995766,0.595044,2,3,0,280.481,1.35664,-0.667831,0.816019
-280.619,0.938631,0.595044,3,7,0,281.16,1.30918,-0.623354,0.852408
-279.281,0.993743,0.595044,2,3,0,280.919,1.32849,-0.623055,0.815091
-280.34,0.860714,0.595044,2,3,0,280.946,1.29887,-0.614163,0.844158
-280.38,0.729914,0.595044,2,3,0,283.997,1.34787,-0.54956,0.832057
-281.578,0.83284,0.595044,2,7,0,285.494,1.37227,-0.597185,0.800257
-279.863,0.981631,0.595044,2,3,0,281.922,1.34186,-0.635981,0.803006
-279.362,0.959537,0.595044,3,7,0,280.533,1.32711,-0.583599,0.815883
-282.409,0.775113,0.595044,2,3,0,283.169,1.29095,-0.468448,0.853835
-283.446,0.824476,0.595044,2,7,0,287.209,1.3213,-0.672572,0.878099
-281.057,1,0.595044,2,3,0,283.722,1.3497,-0.663017,0.856564
-279.545,0.907737,0.595044,2,3,0,282.846,1.32229,-0.649695,0.83262
-279.949,0.978218,0.595044,3,7,0,280.343,1.31692,-0.544586,0.837539
-282.445,0.84775,0.595044,2,3,0,283.497,1.28663,-0.530561,0.785067
-279.608,0.988598,0.595044,3,7,0,283.33,1.33239,-0.560788,0.821204
-279.454,0.969414,0.595044,2,7,0,280.209,1.33884,-0.647882,0.831339
-280.958,0.888094,0.595044,2,3,0,281.478,1.32775,-0.673455,0.791824
-282.051,0.929086,0.595044,2,7,0,283.075,1.3871,-0.660842,0.800708
-279.354,0.936979,0.595044,2,3,0,283.115,1.312,-0.590974,0.826113
-280.407,0.893749,0.595044,2,3,0,280.558,1.29503,-0.655651,0.819875
-280.708,0.938238,0.595044,2,3,0,281.705,1.34458,-0.552032,0.844697
-281.797,0.927801,0.595044,3,7,0,283.127,1.28361,-0.661755,0.803372
-279.676,0.955842,0.595044,2,3,0,282.505,1.34665,-0.601791,0.832509
-280.087,0.964009,0.595044,3,7,0,280.291,1.34137,-0.552631,0.813529
-279.317,0.9196,0.595044,2,7,0,281.749,1.33397,-0.638485,0.828112
-280.079,0.907565,0.595044,1,3,0,280.757,1.35303,-0.657268,0.841036
-279.847,0.909808,0.595044,3,7,0,281.935,1.29686,-0.552888,0.827509
-279.599,0.834869,0.595044,3,7,0,282.032,1.34087,-0.649749,0.83535
-279.685,0.997722,0.595044,3,7,0,279.769,1.30565,-0.585328,0.809704
-280.057,0.975709,0.595044,3,7,0,280.568,1.32137,-0.571733,0.845313
-280.484,0.983764,0.595044,3,7,0,281.016,1.33845,-0.598075,0.851842
-279.982,0.974002,0.595044,2,7,0,281.47,1.32408,-0.686707,0.813364
-280.375,0.969485,0.595044,2,3,0,280.932,1.34605,-0.717542,0.812778
-280.953,0.913125,0.595044,3,7,0,281.927,1.35044,-0.55485,0.845785
-280.72,1,0.595044,1,1,0,281.051,1.34918,-0.567568,0.846178
-281.142,0.977955,0.595044,2,7,0,282.202,1.33343,-0.735418,0.8412
-280.453,0.974301,0.595044,3,7,0,282.639,1.30412,-0.52253,0.841052
-281.774,0.872753,0.595044,3,7,0,283.145,1.33039,-0.728958,0.795136
-280.027,1,0.595044,2,3,0,282.052,1.36463,-0.647382,0.82544
-279.951,1,0.595044,2,3,0,280.142,1.36153,-0.634878,0.828351
-279.763,0.973829,0.595044,2,7,0,281.382,1.34365,-0.571561,0.820407
-281.593,0.895071,0.595044,3,7,0,282.408,1.2712,-0.502312,0.809422
-281.008,0.94959,0.595044,2,3,0,282.568,1.30273,-0.481395,0.812835
-281.011,0.900268,0.595044,2,7,0,284.922,1.38109,-0.662893,0.833676
-280.603,0.978755,0.595044,3,7,0,282.124,1.291,-0.507558,0.813944
-280.603,0.785336,0.595044,2,7,0,283.818,1.291,-0.507558,0.813944
-279.74,1,0.595044,2,3,0,280.654,1.29795,-0.564325,0.826454
-279.633,0.989518,0.595044,3,7,0,280.073,1.3518,-0.66373,0.82186
-279.305,0.956784,0.595044,3,7,0,280.964,1.31394,-0.594405,0.823859
-280.343,0.931904,0.595044,2,7,0,281,1.36775,-0.668678,0.834117
-281.421,0.948488,0.595044,2,3,0,281.714,1.37061,-0.694611,0.850754
-281.242,0.997476,0.595044,2,3,0,282.238,1.3683,-0.747781,0.832006
-282.475,0.940066,0.595044,2,3,0,282.671,1.36746,-0.785695,0.841815
-283.225,0.985619,0.595044,3,7,0,284.197,1.39246,-0.795513,0.832233
-283.872,0.942028,0.595044,2,3,0,285.143,1.40725,-0.745342,0.849237
-279.846,0.980335,0.595044,2,7,0,284.863,1.34235,-0.590962,0.838489
-280.269,0.846301,0.595044,2,3,0,282.13,1.31468,-0.533837,0.841576
-286.634,0.651587,0.595044,2,3,0,287.839,1.23994,-0.582116,0.782385
-281.674,1,0.595044,2,3,0,287.694,1.37087,-0.564253,0.807383
-281.544,0.971321,0.595044,3,7,0,285.185,1.31301,-0.463432,0.814113
-279.54,0.989519,0.595044,2,7,0,282.653,1.33762,-0.664206,0.830516
-280.635,0.876767,0.595044,3,7,0,283.313,1.35455,-0.661143,0.849725
-279.577,1,0.595044,2,3,0,280.677,1.32577,-0.644407,0.836172
-279.394,0.994115,0.595044,3,7,0,279.863,1.31993,-0.627744,0.831412
-279.76,0.962872,0.595044,2,3,0,280.043,1.34662,-0.601987,0.809834
-281.606,0.793177,0.595044,3,11,0,283.622,1.26345,-0.55174,0.834337
-280.67,0.99573,0.595044,3,7,0,282.435,1.35953,-0.731061,0.829143
-280.665,0.991421,0.595044,3,7,0,281.736,1.34725,-0.708325,0.844345
-280.665,0.771006,0.595044,2,3,0,283.627,1.34725,-0.708325,0.844345
-282.716,0.798737,0.595044,2,3,0,284.35,1.40074,-0.677512,0.807809
-282.434,0.831568,0.595044,3,7,0,285.64,1.25752,-0.610319,0.829769
-279.791,0.918346,0.595044,3,7,0,283.791,1.32832,-0.56016,0.809152
-280.458,0.960642,0.595044,3,7,0,281.257,1.35796,-0.655326,0.800605
-283.327,0.939575,0.595044,3,7,0,283.448,1.25613,-0.470935,0.848945
-281.722,1,0.595044,2,3,0,284.009,1.30602,-0.458462,0.837735
-282.824,0.887204,0.595044,1,1,0,282.84,1.30742,-0.429675,0.841699
-281.161,1,0.595044,3,7,0,283.302,1.33888,-0.738617,0.806029
-280.338,0.999055,0.595044,3,7,0,281.684,1.37,-0.658237,0.830542
-280.565,0.974529,0.595044,3,7,0,281.768,1.27888,-0.575727,0.817124
-280.478,0.960247,0.595044,2,3,0,281.603,1.28697,-0.608028,0.83667
-279.818,1,0.595044,3,7,0,280.592,1.3087,-0.557534,0.836689
-279.745,0.940754,0.595044,3,7,0,280.783,1.35022,-0.61434,0.811356
-280.238,0.931729,0.595044,3,7,0,281.049,1.30499,-0.60504,0.846392
-280.181,0.873603,0.595044,2,7,0,282.314,1.31373,-0.63978,0.800086
-280.153,0.99141,0.595044,3,7,0,280.77,1.32753,-0.526017,0.830156
-279.576,0.979434,0.595044,3,7,0,280.604,1.34416,-0.589256,0.824389
-279.228,0.972149,0.595044,1,3,0,280.01,1.32096,-0.601825,0.821063
-279.392,0.989691,0.595044,3,7,0,279.428,1.34222,-0.646349,0.825871
-281.599,0.867692,0.595044,3,7,0,282.887,1.28092,-0.501738,0.847207
-281.341,0.998223,0.595044,3,7,0,281.948,1.36129,-0.721891,0.798955
-281.142,0.986547,0.595044,3,7,0,282.646,1.28691,-0.480237,0.830358
-280.77,0.961834,0.595044,3,7,0,282.992,1.29216,-0.50887,0.807721
-280.474,0.996099,0.595044,3,7,0,281.62,1.33674,-0.658523,0.851244
-281.785,0.882962,0.595044,3,7,0,283.26,1.31562,-0.644607,0.782797
-280.939,0.981204,0.595044,2,3,0,282.712,1.34649,-0.676551,0.7925
-281.312,0.984396,0.595044,2,3,0,281.479,1.33806,-0.675852,0.787913
-280.782,0.996915,0.595044,3,7,0,282.445,1.35555,-0.647732,0.851936
-280.271,0.99735,0.595044,3,7,0,281.411,1.28956,-0.554723,0.809966
-279.591,0.916643,0.595044,1,3,0,281.348,1.32096,-0.550972,0.820604
-284.117,0.620338,0.595044,3,7,0,285.477,1.31171,-0.804094,0.830394
-279.557,1,0.595044,2,3,0,284.368,1.30833,-0.628105,0.827646
-283.42,0.744983,0.595044,2,3,0,284.211,1.24187,-0.547311,0.835038
-282.539,1,0.595044,3,7,0,283.689,1.25247,-0.575222,0.832488
-280.607,0.988589,0.595044,2,3,0,282.883,1.32227,-0.497983,0.824025
-280.107,0.748533,0.595044,2,3,0,284.088,1.2966,-0.61742,0.836658
-280.193,0.743017,0.595044,2,3,0,283.726,1.34498,-0.547962,0.82558
-280.682,0.897167,0.595044,3,7,0,282.227,1.3391,-0.735594,0.827972
-279.938,1,0.595044,2,3,0,280.785,1.35277,-0.690759,0.829003
-281.015,0.926807,0.595044,3,7,0,281.838,1.29323,-0.505419,0.843809
-282.23,0.834677,0.595044,2,3,0,284.247,1.28819,-0.494325,0.85742
-280.061,0.986897,0.595044,2,3,0,282.895,1.29894,-0.52514,0.820769
-280.746,0.951855,0.595044,2,3,0,281.009,1.27806,-0.527594,0.817743
-280.162,0.988054,0.595044,2,3,0,281.184,1.28786,-0.577617,0.831623
-283.899,0.793204,0.595044,3,7,0,285.021,1.36764,-0.580103,0.874044
-282.705,1,0.595044,1,1,0,283.839,1.36197,-0.60008,0.86819
-283.031,0.704421,0.595044,2,3,0,289.026,1.32903,-0.536658,0.873144
-283.201,0.841604,0.595044,3,7,0,288.646,1.34171,-0.514158,0.783209
-280.739,0.876679,0.595044,2,3,0,285.038,1.31341,-0.623107,0.791456
-279.358,1,0.595044,3,7,0,280.639,1.31802,-0.595099,0.813636
-280.178,0.77081,0.595044,2,3,0,282.554,1.34702,-0.57064,0.837637
-281.4,0.963741,0.595044,2,7,0,282.161,1.27114,-0.513796,0.811054
-281.037,0.906717,0.595044,2,7,0,284.441,1.31827,-0.713159,0.805099
-281.848,0.890004,0.595044,1,1,0,281.945,1.31787,-0.732939,0.801035
-281.403,1,0.595044,2,3,0,282.144,1.31173,-0.70647,0.800431
-280.594,0.995956,0.595044,3,7,0,282.63,1.34876,-0.536068,0.823573
-279.436,1,0.595044,2,3,0,280.628,1.31858,-0.599611,0.810472
-280.228,0.891595,0.595044,2,5,0,280.676,1.35776,-0.587437,0.832138
-279.546,0.863448,0.595044,1,3,0,282.204,1.33652,-0.669799,0.816855
-279.778,0.919327,0.595044,3,7,0,281.506,1.30479,-0.579663,0.808108
-279.436,0.89906,0.595044,3,7,0,282.354,1.31997,-0.573578,0.830138
-280.593,0.946689,0.595044,2,7,0,280.852,1.3672,-0.710183,0.81457
-279.346,0.997249,0.595044,2,7,0,280.836,1.33426,-0.613131,0.813515
-280.549,0.934883,0.595044,2,7,0,281.229,1.28313,-0.521136,0.824415
-280,0.982184,0.595044,3,7,0,281.447,1.34359,-0.673491,0.805114
-281.01,0.900946,0.595044,3,7,0,281.945,1.32614,-0.505333,0.842917
-281.507,0.880384,0.595044,2,7,0,285.035,1.36556,-0.539387,0.820998
-280.542,0.98957,0.595044,3,7,0,282.813,1.28333,-0.616417,0.82791
-284.405,0.723253,0.595044,2,3,0,285.477,1.23793,-0.59968,0.836294
-279.699,0.996956,0.595044,3,7,0,285.58,1.35387,-0.643655,0.815042
-279.507,0.936116,0.595044,2,3,0,280.513,1.3413,-0.638992,0.811205
-279.947,0.954416,0.595044,2,3,0,280.153,1.36199,-0.630482,0.821639
-281.6,0.8873,0.595044,2,3,0,281.942,1.38862,-0.63105,0.827212
-279.452,1,0.595044,2,3,0,281.348,1.34006,-0.653302,0.829369
-282.091,0.825405,0.595044,3,7,0,282.158,1.39397,-0.62824,0.820434
-279.99,0.990846,0.595044,2,3,0,282.589,1.36137,-0.643307,0.831604
-280.028,0.981673,0.595044,3,7,0,280.756,1.30783,-0.637402,0.805369
-282.269,0.623883,0.595044,2,3,0,286.838,1.31267,-0.473107,0.795478
-284.432,0.858616,0.595044,3,7,0,286.343,1.34175,-0.779639,0.869721
-280.509,1,0.595044,3,7,0,284.722,1.3618,-0.581147,0.831782
-280.869,0.957719,0.595044,2,3,0,281.798,1.34041,-0.741888,0.83078
-280.104,1,0.595044,3,7,0,280.818,1.32915,-0.528853,0.817389
-280.417,0.966354,0.595044,2,7,0,281.058,1.30515,-0.636682,0.800049
-280.595,0.771106,0.595044,2,3,0,283.309,1.34516,-0.555405,0.803355
-281.97,0.881199,0.595044,2,3,0,282.814,1.31057,-0.727825,0.80188
-279.875,1,0.595044,2,3,0,281.87,1.357,-0.62752,0.813178
-280.105,0.989981,0.595044,2,3,0,280.441,1.35333,-0.673101,0.806214
-282.585,0.81935,0.595044,2,7,0,286.121,1.26799,-0.442729,0.821374
-281.398,0.941386,0.595044,2,7,0,284.204,1.33041,-0.492401,0.841889
-279.829,1,0.595044,3,7,0,281.808,1.33748,-0.664012,0.805908
-280.531,0.867471,0.595044,2,7,0,281.926,1.29984,-0.658353,0.807578
-280.16,0.997391,0.595044,3,7,0,280.818,1.31155,-0.676397,0.81303
-279.697,0.976423,0.595044,2,3,0,280.759,1.33439,-0.580765,0.808273
-280.849,0.887902,0.595044,3,7,0,281.807,1.38007,-0.649076,0.824319
-281.465,0.945102,0.595044,3,7,0,282.591,1.31994,-0.466042,0.826082
-281.636,0.997633,0.595044,3,7,0,282.13,1.3336,-0.765352,0.828906
-282.735,0.83989,0.595044,2,7,0,285.958,1.27297,-0.649962,0.852048
-280.206,0.903125,0.595044,3,7,0,288.313,1.35683,-0.611738,0.806336
-279.715,1,0.595044,2,3,0,280.389,1.3482,-0.661306,0.811346
-281.692,0.865551,0.595044,2,3,0,282.043,1.35294,-0.771721,0.834122
-280.968,0.996725,0.595044,3,7,0,282.744,1.2862,-0.493661,0.814067
-280.46,0.992876,0.595044,3,7,0,281.921,1.32633,-0.628928,0.853163
-282.048,0.744545,0.595044,2,7,0,285.129,1.33576,-0.766141,0.806036
-280.07,0.96358,0.595044,3,7,0,283.701,1.29474,-0.625224,0.829998
-279.43,1,0.595044,2,7,0,280.203,1.32788,-0.626583,0.834693
-279.786,0.960164,0.595044,2,7,0,279.994,1.35273,-0.597421,0.821934
-279.883,0.969881,0.595044,3,7,0,281.115,1.31449,-0.673419,0.824235
-280.629,0.893622,0.595044,2,3,0,281.372,1.29595,-0.667868,0.830431
-279.895,0.994507,0.595044,2,7,0,281.223,1.29498,-0.551624,0.82638
-279.637,0.956753,0.595044,3,7,0,281.437,1.31395,-0.566008,0.834776
-280.345,0.855851,0.595044,3,7,0,282.289,1.34873,-0.555332,0.812851
-279.637,0.9973,0.595044,2,7,0,280.508,1.30666,-0.59439,0.810208
-279.823,0.985154,0.595044,3,7,0,280.168,1.33332,-0.589494,0.841598
-280.088,0.970193,0.595044,2,3,0,280.381,1.33743,-0.588859,0.845202
-279.993,0.981324,0.595044,3,7,0,280.768,1.32253,-0.690022,0.828248
-280.232,0.878269,0.595044,3,7,0,282.733,1.33391,-0.544423,0.83892
-280.099,0.99109,0.595044,2,7,0,280.812,1.30473,-0.641824,0.838545
-281.052,0.969732,0.595044,2,7,0,282.241,1.28206,-0.492504,0.81697
-279.852,1,0.595044,2,3,0,281.026,1.29592,-0.554679,0.818698
-283.361,0.676398,0.595044,2,3,0,285.392,1.30726,-0.584245,0.77132
-281.646,0.981609,0.595044,2,3,0,284.369,1.31326,-0.514306,0.790678
-279.265,1,0.595044,2,7,0,281.79,1.32059,-0.621136,0.825776
-279.307,0.966057,0.595044,1,3,0,279.84,1.33409,-0.622468,0.814914
-279.303,0.995148,0.595044,3,7,0,279.485,1.32275,-0.602162,0.830066
-279.299,0.981075,0.595044,3,7,0,279.649,1.3149,-0.591736,0.820391
-279.639,0.948319,0.595044,2,7,0,279.923,1.32534,-0.554628,0.815776
-279.646,0.999467,0.595044,3,7,0,279.946,1.31713,-0.609384,0.8056
-280.307,0.960194,0.595044,2,3,0,280.427,1.30765,-0.598583,0.797305
-280.378,0.846128,0.595044,2,3,0,282.539,1.33459,-0.541426,0.805538
-280.24,0.95749,0.595044,2,7,0,281.669,1.31418,-0.660647,0.842975
-281.252,0.951567,0.595044,3,7,0,282.131,1.30926,-0.635217,0.788278
-279.784,0.996814,0.595044,3,7,0,281.781,1.3084,-0.652727,0.819512
-280.193,0.981974,0.595044,2,7,0,280.609,1.32748,-0.55585,0.801822
-281.67,0.898779,0.595044,3,7,0,281.959,1.36843,-0.575154,0.847954
-282.691,0.924969,0.595044,2,7,0,283.494,1.37239,-0.522861,0.83798
-281.596,1,0.595044,1,1,0,282.644,1.36322,-0.542783,0.840184
-279.343,1,0.595044,2,3,0,281.485,1.31168,-0.60233,0.819703
-279.547,0.885101,0.595044,2,3,0,280.573,1.32314,-0.651619,0.812358
-280.485,0.866613,0.595044,2,7,0,281.666,1.29557,-0.579851,0.846384
-281.94,0.926055,0.595044,2,7,0,283.296,1.26938,-0.510652,0.8463
-283.223,0.941436,0.595044,2,3,0,283.841,1.27444,-0.501349,0.864594
-281.537,1,0.595044,2,3,0,283.343,1.28321,-0.540668,0.85339
-281.381,0.777399,0.595044,3,7,0,285.858,1.38605,-0.713508,0.823723
-280.043,0.992709,0.595044,2,7,0,281.886,1.29617,-0.618059,0.834026
-284.946,0.681701,0.595044,2,3,0,285.955,1.39731,-0.545348,0.803183
-282.631,0.855198,0.595044,2,3,0,289.669,1.36634,-0.684673,0.782462
-281.596,0.947209,0.595044,2,3,0,284.106,1.38481,-0.64073,0.807482
-280.429,0.97448,0.595044,3,7,0,283.235,1.31038,-0.500058,0.820424
-280.974,0.921734,0.595044,1,1,0,281.017,1.31614,-0.479987,0.822231
-281.119,0.913765,0.595044,2,3,0,282.39,1.32486,-0.481467,0.825225
-281.762,0.935402,0.595044,3,7,0,283.023,1.31542,-0.732802,0.804068
-281.387,0.774488,0.595044,3,7,0,287.191,1.38375,-0.720777,0.817456
-279.8,0.869372,0.595044,2,7,0,283.423,1.34262,-0.606276,0.805573
-279.351,0.999869,0.595044,2,3,0,279.918,1.33305,-0.602223,0.814133
-280.805,0.854939,0.595044,2,3,0,281.168,1.35809,-0.564182,0.838704
-280.163,0.987303,0.595044,2,7,0,281.324,1.34174,-0.606428,0.846806
-280.12,0.976431,0.595044,3,7,0,282.071,1.34454,-0.664671,0.801656
-280.112,0.886934,0.595044,3,7,0,282.205,1.33983,-0.585874,0.801388
-280.238,0.972987,0.595044,2,7,0,281.212,1.29128,-0.588581,0.807903
-280.644,0.852492,0.595044,3,7,0,282.555,1.31355,-0.692966,0.839863
-283.953,0.883727,0.595044,3,7,0,284.201,1.37856,-0.591024,0.781988
-281.487,1,0.595044,3,7,0,285.587,1.27318,-0.594739,0.843758
-280.034,0.958446,0.595044,3,7,0,282.679,1.34852,-0.571374,0.814204
-280.981,0.960592,0.595044,2,3,0,281.662,1.30636,-0.58374,0.789872
-281.853,0.944011,0.595044,3,7,0,282.348,1.35778,-0.575818,0.858366
-281.75,1,0.595044,3,7,0,283.435,1.35767,-0.718004,0.856277
-280.44,0.998989,0.595044,2,3,0,282.164,1.34599,-0.662644,0.849213
-280.575,0.847501,0.595044,2,7,0,282.932,1.28838,-0.6346,0.813261
-279.864,0.973457,0.595044,3,7,0,281.397,1.34385,-0.564465,0.821961
-280.092,0.985201,0.595044,3,7,0,280.616,1.32028,-0.694289,0.823934
-279.809,0.978635,0.595044,2,5,0,281.103,1.30627,-0.538337,0.82745
-280.2,0.961245,0.595044,2,7,0,280.966,1.35927,-0.682191,0.836507
-279.533,0.981586,0.595044,2,7,0,281.005,1.33473,-0.64015,0.836045
-280.334,0.868962,0.595044,3,7,0,282.265,1.35787,-0.585186,0.811473
-279.679,0.981745,0.595044,2,7,0,281.667,1.32219,-0.557779,0.811412
-280.243,0.881918,0.595044,3,7,0,281.06,1.35957,-0.599344,0.834562
-280.537,0.981319,0.595044,3,7,0,281.134,1.33348,-0.542715,0.801685
-280.035,0.896767,0.595044,2,7,0,282.424,1.3555,-0.676119,0.835936
-279.656,0.997404,0.595044,2,3,0,280.187,1.35294,-0.656564,0.827273
-280.059,0.976297,0.595044,3,7,0,280.285,1.33489,-0.697952,0.812095
-280.083,0.922329,0.595044,3,7,0,282.249,1.30991,-0.527701,0.834479
-280.124,0.910451,0.595044,3,7,0,283.086,1.35591,-0.694264,0.812912
-280.616,0.814001,0.595044,3,7,0,285.29,1.29051,-0.558713,0.801739
-283.806,0.76208,0.595044,3,7,0,286.068,1.25012,-0.475941,0.851582
-281.447,0.980191,0.595044,3,7,0,285.552,1.37718,-0.656932,0.799716
-279.549,0.856339,0.595044,2,5,0,283.619,1.33424,-0.672514,0.819448
-279.912,0.767406,0.595044,2,3,0,282.28,1.31181,-0.642767,0.80644
-280.608,0.906735,0.595044,2,3,0,281.36,1.33877,-0.518949,0.817855
