# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_1.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-280.53,0.998427,0.746452,2,7,0,281.06,1.33902,-0.529807,0.811081
-281.8,0.74998,0.746452,1,1,0,281.972,1.34237,-0.502772,0.802305
-281.139,1,0.746452,2,3,0,282.12,1.29263,-0.685525,0.825036
-282.09,0.963068,0.746452,2,3,0,282.212,1.38614,-0.599416,0.810149
-283.112,0.919098,0.746452,2,3,0,283.557,1.39054,-0.573846,0.808218
-280.558,0.850152,0.746452,2,3,0,284.292,1.3572,-0.721502,0.812884
-282.394,0.803661,0.746452,3,7,0,284.067,1.31189,-0.624094,0.871577
-279.994,0.886398,0.746452,2,3,0,284.583,1.36173,-0.627781,0.828833
-282.233,0.787029,0.746452,3,7,0,282.864,1.26156,-0.622308,0.822256
-281.232,0.924841,0.746452,2,7,0,285.739,1.31175,-0.712429,0.806016
-279.612,0.919794,0.746452,2,3,0,282.27,1.30018,-0.592868,0.820628
-283.066,0.569457,0.746452,1,3,0,286.374,1.26629,-0.44282,0.843432
-279.585,1,0.746452,2,3,0,282.938,1.33451,-0.661533,0.811522
-281.31,0.644636,0.746452,3,7,0,283.563,1.27893,-0.485155,0.816161
-279.931,0.98594,0.746452,2,3,0,281.61,1.29335,-0.565918,0.815447
-280.216,0.945636,0.746452,2,7,0,281.086,1.32155,-0.570392,0.847721
-283.912,0.760139,0.746452,2,3,0,284.649,1.30039,-0.583176,0.769176
-282.83,1,0.746452,1,1,0,284.041,1.30851,-0.60049,0.774459
-283.703,0.948269,0.746452,2,3,0,284.314,1.32895,-0.558563,0.770245
-281.977,0.917866,0.746452,3,7,0,285.674,1.31701,-0.695289,0.860538
-279.618,0.995318,0.746452,2,3,0,282.638,1.31304,-0.628759,0.809987
-280.275,0.931727,0.746452,2,3,0,280.824,1.33902,-0.653917,0.848651
-279.738,0.928082,0.746452,2,3,0,281.314,1.34982,-0.660539,0.8115
-281.108,0.917752,0.746452,3,7,0,282.009,1.37754,-0.725919,0.827165
-283.284,0.537167,0.746452,2,3,0,285.085,1.39757,-0.592798,0.840843
-280.493,0.951665,0.746452,2,3,0,284.152,1.37129,-0.695545,0.821162
-280.864,0.83395,0.746452,2,7,0,282.053,1.3343,-0.739761,0.828512
-282.31,0.453562,0.746452,2,3,0,285.827,1.38856,-0.595347,0.811877
-280.332,0.977201,0.746452,2,7,0,283.602,1.31485,-0.576497,0.849842
-279.945,0.980699,0.746452,2,3,0,280.81,1.31252,-0.642219,0.840265
-281.348,0.856303,0.746452,2,3,0,281.851,1.31084,-0.726001,0.834043
-281.427,0.997111,0.746452,2,7,0,281.558,1.33532,-0.484976,0.817304
-279.619,0.993471,0.746452,3,7,0,281.549,1.31826,-0.65782,0.829027
-280.476,0.935911,0.746452,2,3,0,280.61,1.32399,-0.507449,0.816396
-280.85,0.987416,0.746452,3,7,0,281.581,1.30869,-0.667749,0.848805
-279.883,0.959591,0.746452,2,7,0,281.36,1.34206,-0.621651,0.842608
-281.11,0.69767,0.746452,3,7,0,283.639,1.29558,-0.689459,0.817285
-279.446,0.964043,0.746452,1,3,0,281.522,1.32011,-0.586127,0.811164
-279.645,0.955924,0.746452,3,7,0,280.087,1.29921,-0.594033,0.824259
-282.344,0.877351,0.746452,2,3,0,282.403,1.26975,-0.448852,0.825876
-279.898,1,0.746452,2,3,0,282.618,1.30966,-0.561011,0.805796
-280.055,0.958715,0.746452,3,7,0,280.619,1.29097,-0.607217,0.827401
-279.806,0.902048,0.746452,2,3,0,281.148,1.30262,-0.638231,0.823746
-279.813,0.991399,0.746452,2,3,0,280.131,1.31527,-0.5465,0.810897
-279.807,0.998391,0.746452,3,7,0,280.404,1.29955,-0.59344,0.834118
-279.252,0.999974,0.746452,2,3,0,279.804,1.32005,-0.608075,0.826263
-279.715,0.961464,0.746452,3,7,0,279.834,1.33498,-0.642292,0.84021
-281.061,0.845577,0.746452,3,7,0,282.61,1.27643,-0.581134,0.806815
-280.132,0.633445,0.746452,2,3,0,285.763,1.33797,-0.538077,0.820228
-282.105,0.870813,0.746452,2,3,0,282.332,1.36414,-0.514011,0.824493
-279.533,0.980335,0.746452,1,3,0,282.045,1.3249,-0.566474,0.830869
-279.935,0.970045,0.746452,2,7,0,280.197,1.33129,-0.630952,0.84539
-281.607,0.848468,0.746452,3,7,0,282.987,1.33448,-0.642633,0.86531
-280.095,1,0.746452,3,7,0,282.404,1.29042,-0.541772,0.824431
-280.111,0.907845,0.746452,2,3,0,280.912,1.29539,-0.620082,0.834656
-279.782,0.960146,0.746452,2,7,0,280.635,1.30597,-0.543117,0.829072
-281.33,0.914533,0.746452,3,7,0,281.657,1.28514,-0.476012,0.814952
-279.931,0.969772,0.746452,2,3,0,282.038,1.32781,-0.656195,0.842464
-279.895,1,0.746452,3,7,0,280.353,1.36084,-0.63653,0.826491
-279.235,0.947426,0.746452,3,7,0,281.166,1.32178,-0.602523,0.82521
-279.297,0.981929,0.746452,2,7,0,279.359,1.33168,-0.592352,0.823556
-280.162,0.825605,0.746452,2,7,0,281.312,1.28641,-0.590518,0.824434
-281.961,0.899591,0.746452,2,3,0,282.261,1.25744,-0.560624,0.827671
-280.275,0.942368,0.746452,3,7,0,282.634,1.36315,-0.598725,0.827465
-280.863,0.980479,0.746452,2,3,0,281.649,1.34274,-0.745162,0.823985
-281.905,0.882319,0.746452,3,7,0,282.65,1.3174,-0.752428,0.835629
-280.249,0.991473,0.746452,3,7,0,281.998,1.34294,-0.686222,0.842818
-280.066,0.961848,0.746452,2,3,0,280.968,1.34495,-0.708626,0.824397
-281.331,0.869227,0.746452,3,7,0,282.544,1.26565,-0.540067,0.824452
-280.494,0.990507,0.746452,3,7,0,282.332,1.33759,-0.695974,0.801442
-280.596,0.849572,0.746452,2,3,0,282.068,1.36819,-0.609593,0.811548
-281.642,0.838503,0.746452,2,3,0,282.063,1.31881,-0.750956,0.821228
-279.983,1,0.746452,2,7,0,281.314,1.33556,-0.701069,0.818024
-279.303,0.896543,0.746452,3,7,0,282.224,1.32477,-0.582719,0.823755
-279.615,0.96629,0.746452,3,7,0,279.749,1.33989,-0.616871,0.837383
-280.614,0.925027,0.746452,2,3,0,280.781,1.34209,-0.609481,0.853394
-280.542,1,0.746452,3,7,0,281.373,1.34784,-0.699826,0.802135
-283.756,0.785732,0.746452,2,3,0,284.479,1.40709,-0.719833,0.801232
-281.373,0.997434,0.746452,2,3,0,284.522,1.3612,-0.745715,0.806488
-279.404,0.986591,0.746452,2,7,0,281.805,1.30859,-0.593902,0.819248
-279.3,0.832722,0.746452,2,3,0,280.704,1.33674,-0.617341,0.81714
-282.038,0.646201,0.746452,2,3,0,282.948,1.34146,-0.481856,0.839474
-279.313,0.943797,0.746452,1,3,0,283.099,1.33454,-0.603985,0.81673
-280.802,0.888286,0.746452,3,7,0,281.217,1.31861,-0.570166,0.790966
-279.799,0.999238,0.746452,3,7,0,281.016,1.30835,-0.567613,0.807291
-281.426,0.787467,0.746452,2,3,0,282.373,1.35285,-0.569515,0.793139
-280.185,0.933965,0.746452,3,7,0,282.544,1.29384,-0.633274,0.829244
-283.312,0.828711,0.746452,2,3,0,284.003,1.40929,-0.713013,0.838873
-281.533,0.855551,0.746452,2,3,0,284.668,1.35749,-0.766755,0.832691
-284.188,0.780496,0.746452,2,7,0,287.396,1.28302,-0.405755,0.852036
-284.715,0.994739,0.746452,3,7,0,285.915,1.42513,-0.728333,0.831621
-284.948,0.944628,0.746452,1,1,0,285.605,1.4276,-0.726151,0.827575
-283.43,0.997883,0.746452,3,7,0,286.881,1.2619,-0.434831,0.843018
-284.226,0.574594,0.746452,2,7,0,289.236,1.24868,-0.649177,0.836385
-280.436,1,0.746452,2,3,0,284.601,1.28899,-0.515144,0.820236
-280.138,0.945735,0.746452,2,7,0,281.173,1.29918,-0.632331,0.836755
-280.701,0.949839,0.746452,2,3,0,281.018,1.34535,-0.528895,0.83203
-281.815,0.747694,0.746452,2,5,0,285.154,1.29062,-0.557677,0.86097
-280.103,1,0.746452,2,3,0,282.111,1.32214,-0.522212,0.828306
-281.035,0.936706,0.746452,2,3,0,281.421,1.30315,-0.641669,0.853503
-279.917,1,0.746452,2,3,0,281.154,1.34824,-0.576336,0.829582
-282.077,0.86475,0.746452,2,3,0,282.585,1.26207,-0.543133,0.84397
-280.769,0.97716,0.746452,2,3,0,282.726,1.27885,-0.517172,0.825173
-279.414,0.972329,0.746452,2,3,0,281.259,1.33612,-0.628272,0.833039
-280.151,0.90497,0.746452,3,7,0,280.359,1.33249,-0.548624,0.806497
-280.196,0.959142,0.746452,2,3,0,281.329,1.28787,-0.60701,0.819446
-280.241,0.988781,0.746452,3,7,0,280.923,1.36672,-0.682376,0.82827
-279.791,0.934109,0.746452,2,7,0,280.975,1.34656,-0.584844,0.814083
-279.392,0.984205,0.746452,2,7,0,280.098,1.32105,-0.584402,0.831194
-279.855,0.97332,0.746452,2,7,0,280.149,1.35509,-0.679498,0.827792
-279.311,0.839963,0.746452,2,3,0,281.209,1.33795,-0.641851,0.823367
-281.135,0.623129,0.746452,2,3,0,282.126,1.29178,-0.68209,0.8195
-282.053,0.969992,0.746452,2,3,0,282.495,1.32054,-0.44958,0.828932
-281.527,0.8852,0.746452,2,3,0,284.71,1.33332,-0.551953,0.860166
-281.811,0.949391,0.746452,2,7,0,282.531,1.33781,-0.503711,0.850001
-281.664,0.992667,0.746452,2,7,0,282.977,1.26232,-0.579035,0.827384
-280.648,0.947136,0.746452,2,3,0,282.442,1.36789,-0.596229,0.814721
-281.22,0.983117,0.746452,2,7,0,281.966,1.3201,-0.673741,0.790617
-284.698,0.631149,0.746452,2,7,0,287.937,1.37986,-0.838803,0.847434
-280.462,0.995948,0.746452,3,7,0,286.022,1.29276,-0.522801,0.809844
-279.432,1,0.746452,2,3,0,280.511,1.31045,-0.6232,0.821948
-279.787,0.968126,0.746452,2,3,0,279.881,1.35298,-0.60013,0.826111
-279.304,0.92498,0.746452,3,7,0,280.863,1.33884,-0.614077,0.820801
-280.168,0.652958,0.746452,2,3,0,282.353,1.31518,-0.633815,0.846743
-279.324,1,0.746452,2,3,0,280.114,1.31854,-0.58429,0.827127
-279.227,0.956159,0.746452,2,3,0,279.64,1.32128,-0.609536,0.820154
-279.642,0.962963,0.746452,2,3,0,279.732,1.34585,-0.666657,0.831052
-280.209,0.852307,0.746452,2,3,0,281.547,1.35711,-0.678218,0.839011
-279.291,0.938071,0.746452,1,3,0,281.137,1.3384,-0.617526,0.820608
-279.465,0.984768,0.746452,3,7,0,279.622,1.3362,-0.657951,0.82956
-280.735,0.822825,0.746452,2,7,0,281.34,1.37254,-0.610984,0.831284
-280.746,0.992068,0.746452,3,7,0,281.891,1.34467,-0.554451,0.800806
-280.382,1,0.746452,2,3,0,280.911,1.33557,-0.585471,0.796141
-281.039,0.956058,0.746452,3,7,0,282.353,1.36963,-0.659822,0.847848
-280.469,0.996433,0.746452,2,3,0,281.572,1.36196,-0.712322,0.832029
-280.579,0.96278,0.746452,2,3,0,281.316,1.3638,-0.72072,0.817949
-281.332,0.802106,0.746452,2,7,0,282.852,1.35107,-0.533441,0.803526
-279.744,1,0.746452,2,3,0,281.414,1.31801,-0.631159,0.805024
-280.898,0.900292,0.746452,3,7,0,281.562,1.29825,-0.51426,0.845799
-281.699,0.97144,0.746452,2,3,0,282.358,1.27735,-0.471137,0.834612
-280.79,1,0.746452,2,3,0,281.808,1.2905,-0.490865,0.824669
-280.246,1,0.746452,3,7,0,280.813,1.29658,-0.51651,0.818867
-281.668,0.778219,0.746452,2,5,0,282.94,1.37799,-0.757,0.820854
-281.852,0.984051,0.746452,3,7,0,283.399,1.27257,-0.48355,0.808517
-281.003,0.971975,0.746452,2,7,0,282.813,1.27424,-0.556699,0.836948
-280.334,0.99967,0.746452,3,7,0,281.554,1.36368,-0.638529,0.807208
-280.466,0.933732,0.746452,2,3,0,281.093,1.32395,-0.714012,0.817266
-279.867,0.928856,0.746452,3,7,0,282.512,1.31992,-0.542504,0.811426
-280.417,0.919966,0.746452,2,3,0,281.495,1.2805,-0.564634,0.824436
-281.654,0.922961,0.746452,2,7,0,282.403,1.38607,-0.68867,0.80639
-279.78,0.998023,0.746452,2,3,0,281.966,1.31868,-0.654549,0.836586
-280.749,0.923447,0.746452,3,7,0,281.31,1.30126,-0.494947,0.811296
-280.378,0.822634,0.746452,3,7,0,283.774,1.31046,-0.649556,0.800146
-280.157,1,0.746452,3,7,0,280.646,1.31633,-0.665039,0.841247
-280.231,0.909465,0.746452,2,7,0,281.233,1.33347,-0.57641,0.846998
-281.56,0.904196,0.746452,2,3,0,281.843,1.36066,-0.565156,0.850505
-281.752,0.979173,0.746452,3,7,0,282.649,1.33794,-0.551359,0.861321
-280.143,1,0.746452,2,3,0,281.665,1.3375,-0.58209,0.845152
-280.394,0.78834,0.746452,3,7,0,284.278,1.34087,-0.545223,0.838305
-280.355,0.960476,0.746452,3,7,0,281.607,1.36298,-0.678683,0.838285
-279.428,0.996173,0.746452,2,7,0,280.582,1.31287,-0.608166,0.831156
-279.557,0.923225,0.746452,2,3,0,280.184,1.34417,-0.626269,0.810946
-280.126,0.948963,0.746452,2,3,0,280.41,1.33922,-0.665109,0.844916
-279.506,0.997415,0.746452,2,3,0,280.388,1.32263,-0.640774,0.833905
-280.318,0.735556,0.746452,3,7,0,282.281,1.35062,-0.557087,0.816205
-279.578,0.868553,0.746452,1,3,0,281.569,1.32851,-0.668503,0.828545
-281.798,0.847171,0.746452,2,7,0,282.013,1.32686,-0.523921,0.859516
-282.208,0.838632,0.746452,2,3,0,283.792,1.26925,-0.649047,0.814006
-279.895,1,0.746452,2,3,0,281.988,1.31718,-0.539053,0.833727
-279.595,0.981139,0.746452,2,7,0,280.176,1.32635,-0.667645,0.816224
-280.191,0.958978,0.746452,2,3,0,280.284,1.31557,-0.53019,0.838555
-280.409,0.906817,0.746452,3,7,0,281.996,1.31986,-0.513758,0.810862
-279.706,1,0.746452,2,3,0,280.618,1.31067,-0.601572,0.80638
-279.533,0.875558,0.746452,3,7,0,281.659,1.33084,-0.651466,0.834191
-279.837,0.965724,0.746452,2,7,0,280,1.35506,-0.608791,0.829155
-279.35,1,0.746452,2,3,0,279.791,1.33458,-0.651151,0.824947
-280.173,0.805576,0.746452,2,5,0,281.736,1.30647,-0.621022,0.801044
-280.628,0.943888,0.746452,1,1,0,280.718,1.3065,-0.614817,0.794252
-280.991,0.979718,0.746452,2,3,0,281.325,1.29131,-0.595185,0.795826
-279.854,1,0.746452,2,3,0,281.084,1.32459,-0.535898,0.820735
-280.608,0.807938,0.746452,1,3,0,282.248,1.28651,-0.563472,0.84209
-282.539,0.81493,0.746452,3,7,0,284.822,1.38735,-0.709822,0.85369
-281.135,0.779221,0.746452,2,7,0,285.024,1.35348,-0.523885,0.823055
-281.474,0.987084,0.746452,2,3,0,281.567,1.27787,-0.652568,0.818428
-279.302,0.890879,0.746452,2,3,0,282.268,1.33043,-0.597758,0.81628
-279.287,0.970112,0.746452,3,7,0,279.75,1.33243,-0.601495,0.817539
-279.54,0.865802,0.746452,3,7,0,281.253,1.31289,-0.639799,0.816714
-279.671,0.91921,0.746452,2,3,0,280.412,1.35295,-0.615263,0.825416
-279.703,0.959727,0.746452,2,3,0,280.235,1.3564,-0.645693,0.822276
-280.018,0.902179,0.746452,2,3,0,281.129,1.33327,-0.66174,0.801878
-280.042,0.987289,0.746452,3,7,0,280.832,1.32011,-0.585299,0.846443
-280.911,0.916117,0.746452,3,7,0,281.364,1.37217,-0.621163,0.840354
-281.744,0.952197,0.746452,2,3,0,282.298,1.39083,-0.635859,0.82857
-280.66,0.896896,0.746452,2,3,0,283.476,1.31429,-0.710009,0.819256
-279.669,1,0.746452,2,3,0,280.438,1.32608,-0.674576,0.817712
-280.1,0.985793,0.746452,2,3,0,280.267,1.365,-0.651947,0.815855
-281.045,0.816007,0.746452,2,7,0,281.857,1.29146,-0.678166,0.825966
-282.563,0.931842,0.746452,2,3,0,283.458,1.28641,-0.696118,0.848309
-282.415,0.987012,0.746452,2,3,0,284.088,1.34002,-0.462147,0.831539
-280.37,1,0.746452,2,3,0,282.356,1.30159,-0.645707,0.805211
-279.542,1,0.746452,2,3,0,280.396,1.31459,-0.55394,0.821419
-281.049,0.886076,0.746452,2,3,0,281.165,1.29102,-0.578694,0.794821
-282.061,0.961567,0.746452,2,3,0,282.171,1.28827,-0.551567,0.786351
-282.148,0.982564,0.746452,1,1,0,282.526,1.2844,-0.552647,0.787083
-281.906,1,0.746452,3,7,0,282.577,1.36693,-0.704968,0.857524
-282.499,0.923844,0.746452,3,7,0,284.726,1.37188,-0.692101,0.786162
-280.649,0.930548,0.746452,3,7,0,283.718,1.28983,-0.546096,0.843842
-280.794,0.976692,0.746452,3,7,0,281.652,1.36346,-0.65,0.798727
-280.312,0.919583,0.746452,2,3,0,281.747,1.33324,-0.706999,0.810176
-279.831,0.770008,0.746452,2,3,0,284.423,1.31022,-0.563556,0.838617
-281.642,0.870426,0.746452,2,3,0,282.031,1.33517,-0.644778,0.782405
-283.208,0.75982,0.746452,1,1,0,283.289,1.32968,-0.678965,0.773882
-280.225,1,0.746452,2,3,0,283.839,1.34615,-0.642457,0.84717
-280.904,0.942916,0.746452,3,7,0,281.534,1.34513,-0.736576,0.837678
-281.765,0.979995,0.746452,3,7,0,281.883,1.30266,-0.459548,0.808698
-279.793,0.826899,0.746452,2,3,0,283.336,1.30236,-0.619578,0.812258
-279.871,0.955074,0.746452,3,7,0,280.979,1.29693,-0.610587,0.830437
-279.917,1,0.746452,2,3,0,280.184,1.30292,-0.594395,0.83963
-279.891,0.988216,0.746452,2,3,0,280.248,1.30518,-0.635233,0.83516
-280.737,0.923521,0.746452,2,3,0,281.454,1.2836,-0.556154,0.841805
-279.73,0.945811,0.746452,2,3,0,281.459,1.316,-0.540267,0.826471
-282.354,0.810127,0.746452,2,3,0,282.448,1.25705,-0.58669,0.812819
-281.036,1,0.746452,2,3,0,282.752,1.27773,-0.628275,0.820844
-282.182,0.914296,0.746452,2,7,0,282.974,1.28218,-0.695699,0.830238
-283.762,0.944278,0.746452,2,3,0,284.855,1.26492,-0.673123,0.849502
-279.943,0.911874,0.746452,2,3,0,284.588,1.29728,-0.601721,0.835254
-279.382,0.97042,0.746452,2,5,0,280.697,1.32067,-0.644528,0.822224
-279.869,0.890652,0.746452,1,3,0,280.909,1.31117,-0.579149,0.803679
-279.239,0.924709,0.746452,1,3,0,280.824,1.32333,-0.618208,0.826023
-279.644,0.909526,0.746452,1,3,0,280.362,1.30734,-0.576278,0.810616
-279.358,0.731936,0.746452,3,7,0,284.093,1.33415,-0.608047,0.831042
-279.536,0.937848,0.746452,2,7,0,279.902,1.32887,-0.668366,0.825557
-281.058,0.875252,0.746452,2,3,0,281.302,1.33835,-0.642342,0.859404
-280.854,1,0.746452,3,7,0,281.487,1.32492,-0.632824,0.78904
-279.653,0.930526,0.746452,2,3,0,282.194,1.31037,-0.545943,0.823865
-282.179,0.70629,0.746452,3,7,0,284.335,1.35411,-0.78874,0.832543
-281.249,0.936299,0.746452,2,3,0,283.152,1.35682,-0.534071,0.835544
-281.728,0.948815,0.746452,2,3,0,283.232,1.26554,-0.528215,0.840247
-282.203,0.93813,0.746452,2,3,0,283.478,1.29112,-0.438398,0.816629
-284.994,0.819988,0.746452,2,3,0,286.205,1.23377,-0.543559,0.801922
-279.619,0.913467,0.746452,2,7,0,286.292,1.32458,-0.668524,0.828021
-280.874,0.939784,0.746452,3,7,0,281.45,1.27505,-0.556407,0.812896
-280.874,0.269797,0.746452,1,3,0,288.157,1.27505,-0.556407,0.812896
-280.592,0.953276,0.746452,2,3,0,281.808,1.28835,-0.533237,0.807092
-279.692,0.947873,0.746452,2,3,0,281.567,1.3111,-0.570997,0.836603
-280.425,0.823938,0.746452,3,7,0,282.06,1.36845,-0.610616,0.826278
-281.092,0.839746,0.746452,2,3,0,282.826,1.35962,-0.723662,0.844777
-279.337,0.992393,0.746452,2,3,0,281.378,1.33283,-0.589547,0.825001
-281.05,0.700838,0.746452,1,3,0,283.391,1.32888,-0.618962,0.786637
-280.12,0.996469,0.746452,3,7,0,281.297,1.32364,-0.6151,0.84869
-279.823,0.974986,0.746452,2,7,0,280.722,1.31659,-0.574219,0.804105
-281.293,0.722873,0.746452,3,7,0,282.757,1.29507,-0.662673,0.847912
-282.668,0.93014,0.746452,2,3,0,283.754,1.28766,-0.422703,0.827979
-280.955,1,0.746452,2,3,0,283.079,1.27231,-0.535093,0.820803
-280.335,0.990044,0.746452,2,3,0,281.796,1.28684,-0.600248,0.833612
-279.666,1,0.746452,2,3,0,280.59,1.31315,-0.600583,0.838711
-279.896,0.895247,0.746452,2,7,0,280.755,1.34025,-0.625986,0.801844
-279.666,0.989088,0.746452,2,3,0,280.213,1.31923,-0.621632,0.805266
-279.547,0.962001,0.746452,2,3,0,280.098,1.31201,-0.624008,0.811989
-280.363,0.895134,0.746452,2,7,0,281.002,1.32416,-0.702577,0.810885
-280.107,0.987784,0.746452,3,7,0,280.939,1.31517,-0.536452,0.838808
-281.4,0.854686,0.746452,2,3,0,282.154,1.27899,-0.563746,0.849833
-281.941,0.953991,0.746452,3,7,0,283.398,1.33673,-0.576215,0.781849
-279.645,0.995947,0.746452,2,3,0,282.308,1.31505,-0.648344,0.83179
-279.397,0.954265,0.746452,2,3,0,280.119,1.33361,-0.584668,0.826412
-279.876,0.917911,0.746452,3,7,0,280.643,1.34931,-0.580457,0.827795
-280.141,0.929964,0.746452,3,7,0,281.376,1.33179,-0.53031,0.828682
-279.779,0.994553,0.746452,2,7,0,280.472,1.3348,-0.578608,0.838196
-279.554,1,0.746452,2,3,0,279.886,1.31864,-0.646741,0.831781
-280.68,0.801309,0.746452,2,3,0,281.602,1.31671,-0.706891,0.835815
-281.849,0.716802,0.746452,2,3,0,287.653,1.25872,-0.544018,0.829234
-284.773,0.681186,0.746452,2,7,0,286.801,1.36375,-0.471177,0.797338
-281.742,0.999376,0.746452,2,7,0,285,1.2885,-0.663108,0.84917
-280.452,1,0.746452,2,3,0,281.865,1.33072,-0.528561,0.839202
-280.036,0.989512,0.746452,2,7,0,281.251,1.33361,-0.615975,0.84709
-279.273,1,0.746452,2,3,0,280.028,1.31671,-0.605013,0.819302
-280.289,0.779417,0.746452,1,3,0,280.753,1.30335,-0.666728,0.832075
-280.312,0.973035,0.746452,3,7,0,281.802,1.32336,-0.513203,0.817524
-281.072,0.672344,0.746452,2,3,0,284.446,1.29889,-0.61986,0.854547
-281.153,1,0.746452,2,3,0,281.525,1.29112,-0.589542,0.853654
-280.668,0.918889,0.746452,2,3,0,282.36,1.35951,-0.571188,0.810648
-279.843,1,0.746452,3,7,0,280.831,1.31599,-0.657758,0.835674
-280.044,0.976426,0.746452,2,3,0,280.673,1.30087,-0.567614,0.840346
-279.39,0.997196,0.746452,2,3,0,280.223,1.31905,-0.583972,0.813736
-279.813,0.954059,0.746452,3,7,0,280.389,1.29624,-0.556212,0.821746
-279.791,1,0.746452,2,3,0,279.887,1.30065,-0.545179,0.82326
-284.096,0.686698,0.746452,2,3,0,284.431,1.24523,-0.530953,0.797203
-281.219,0.964976,0.746452,2,3,0,284.875,1.34205,-0.516706,0.842407
-280.229,1,0.746452,1,1,0,281.085,1.33449,-0.538621,0.835787
-280.359,0.942727,0.746452,2,3,0,281.09,1.31214,-0.671147,0.805036
-279.563,1,0.746452,3,7,0,281.012,1.33511,-0.608956,0.837298
-279.296,1,0.746452,2,3,0,279.571,1.33168,-0.609275,0.829315
-280.232,0.784465,0.746452,3,7,0,282.371,1.34097,-0.57828,0.844641
-279.372,0.912721,0.746452,1,3,0,281.651,1.32988,-0.590448,0.814328
-279.776,0.963209,0.746452,2,3,0,279.876,1.30275,-0.6165,0.833578
-279.928,0.992574,0.746452,3,7,0,280.215,1.31336,-0.614122,0.84371
-281.097,0.889102,0.746452,2,3,0,281.726,1.32105,-0.698714,0.850016
-280.979,0.998802,0.746452,3,7,0,281.931,1.36779,-0.612869,0.802124
-280.25,0.928076,0.746452,3,7,0,282.542,1.35523,-0.574609,0.830488
-280.611,0.989575,0.746452,2,7,0,281.123,1.35004,-0.729867,0.814027
-279.427,1,0.746452,2,3,0,280.739,1.32667,-0.598643,0.810207
-280.972,0.661269,0.746452,3,7,0,284.207,1.29786,-0.680017,0.837676
-279.819,0.867488,0.746452,2,3,0,282.504,1.32811,-0.547491,0.831345
-280.822,0.924062,0.746452,2,3,0,281.141,1.35161,-0.739408,0.814443
-281.232,0.908887,0.746452,3,7,0,283.429,1.28647,-0.488854,0.83901
-281.552,0.984514,0.746452,3,7,0,282.109,1.36456,-0.758509,0.810897
-281.552,0.885589,0.746452,1,1,0,282.345,1.36456,-0.758509,0.810897
-282.452,0.851336,0.746452,1,1,0,282.563,1.36467,-0.789395,0.810462
-280.196,1,0.746452,2,3,0,283.503,1.33282,-0.539451,0.809478
-280.909,0.95132,0.746452,2,7,0,281.511,1.28215,-0.59895,0.842367
-280.81,0.877809,0.746452,2,3,0,282.999,1.28053,-0.600319,0.809316
-280.909,0.955723,0.746452,2,7,0,281.693,1.34462,-0.515378,0.821446
-283.219,0.881836,0.746452,2,3,0,284.377,1.24365,-0.562452,0.82726
-280.629,1,0.746452,3,7,0,283.46,1.32388,-0.687798,0.846749
-281.244,0.975131,0.746452,2,7,0,281.988,1.38104,-0.672888,0.840428
-280.046,0.957108,0.746452,2,7,0,282.57,1.31585,-0.534082,0.836312
-279.995,0.951889,0.746452,2,7,0,281.267,1.3636,-0.647322,0.82683
-279.996,0.971925,0.746452,3,7,0,280.496,1.3559,-0.599733,0.831549
-280.049,0.810001,0.746452,2,3,0,282.164,1.32702,-0.69173,0.812142
-280.289,0.926851,0.746452,2,7,0,281.456,1.33075,-0.539316,0.80616
-280.691,0.986804,0.746452,3,7,0,281.69,1.35702,-0.716418,0.806871
-280.759,0.994869,0.746452,2,7,0,281.375,1.37324,-0.712197,0.819415
-280.89,0.886507,0.746452,2,3,0,282.224,1.37068,-0.608552,0.839083
-281.094,0.978173,0.746452,2,7,0,281.763,1.33845,-0.751237,0.820496
-281.13,0.880612,0.746452,2,3,0,283.655,1.38123,-0.622378,0.827002
