# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_3.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-280.969,0.69577,0.713447,2,7,0,283.661,1.28491,-0.512063,0.807015
-281.121,0.990433,0.713447,2,7,0,281.593,1.27129,-0.52767,0.816398
-281.972,0.925125,0.713447,2,7,0,283.369,1.28816,-0.548604,0.861297
-281.546,0.98786,0.713447,3,7,0,283.267,1.32915,-0.653064,0.783764
-281.025,1,0.713447,2,3,0,281.742,1.33491,-0.675337,0.790757
-280.151,0.997355,0.713447,2,7,0,281.755,1.30535,-0.516371,0.828466
-280.276,0.953922,0.713447,3,7,0,281.415,1.34092,-0.716033,0.815726
-279.359,1,0.713447,2,7,0,280.179,1.34137,-0.616782,0.818525
-279.844,0.850552,0.713447,2,3,0,280.888,1.29617,-0.582704,0.813659
-279.759,0.822931,0.713447,1,3,0,281.619,1.33934,-0.565858,0.829061
-281.354,0.756167,0.713447,2,3,0,283.225,1.32436,-0.648148,0.862101
-280.813,0.992531,0.713447,3,7,0,282.543,1.28961,-0.572067,0.798758
-280.839,0.989738,0.713447,2,7,0,281.559,1.31256,-0.579462,0.790367
-280.724,0.952932,0.713447,2,3,0,282.136,1.3523,-0.630058,0.794309
-280.7,0.990922,0.713447,3,7,0,281.898,1.27799,-0.540683,0.831449
-279.857,0.986998,0.713447,2,3,0,281.047,1.2981,-0.563395,0.812641
-280.964,0.923437,0.713447,2,3,0,281.178,1.29125,-0.520321,0.801329
-280.112,0.943802,0.713447,3,7,0,282.387,1.33224,-0.662352,0.845192
-280.069,0.971953,0.713447,3,7,0,280.842,1.32774,-0.545966,0.807142
-280.168,0.96856,0.713447,1,1,0,280.312,1.33243,-0.543973,0.807874
-284.579,0.859127,0.713447,3,7,0,285.434,1.38357,-0.847108,0.821834
-280.988,0.86957,0.713447,2,3,0,287.41,1.37479,-0.627358,0.839686
-280.644,0.920866,0.713447,2,3,0,282.887,1.34122,-0.73598,0.822907
-280.516,0.969698,0.713447,2,7,0,281.761,1.36083,-0.609535,0.84227
-280.929,0.797708,0.713447,2,3,0,282.925,1.36448,-0.56095,0.822989
-279.551,1,0.713447,2,3,0,280.786,1.34286,-0.593322,0.816266
-279.405,0.992581,0.713447,2,7,0,279.801,1.33038,-0.606412,0.83381
-279.335,0.950148,0.713447,1,3,0,280.155,1.33838,-0.62533,0.815923
-280.201,0.852813,0.713447,2,3,0,280.84,1.32876,-0.708253,0.819161
-280.533,0.989769,0.713447,2,3,0,281.181,1.35506,-0.71648,0.809891
-280.323,1,0.713447,1,1,0,280.6,1.34864,-0.708669,0.80983
-280.568,0.941639,0.713447,3,7,0,281.725,1.31864,-0.498142,0.828011
-280.299,1,0.713447,3,7,0,280.97,1.29307,-0.518641,0.82793
-280.484,0.964449,0.713447,2,5,0,281.168,1.36122,-0.720766,0.820979
-282.594,0.825013,0.713447,3,7,0,284.546,1.34143,-0.624673,0.873837
-281.042,0.94137,0.713447,2,7,0,284.333,1.37597,-0.60141,0.818026
-282.971,0.830042,0.713447,2,3,0,283.626,1.31279,-0.751104,0.853415
-281.793,0.972672,0.713447,3,7,0,285.385,1.3689,-0.764968,0.837545
-283.149,0.835724,0.713447,1,1,0,283.179,1.3656,-0.809857,0.840366
-280.339,1,0.713447,2,7,0,283.41,1.3476,-0.642579,0.848504
-279.868,0.934807,0.713447,2,3,0,281.14,1.32161,-0.673397,0.83385
-280.996,0.95956,0.713447,2,3,0,281.021,1.31687,-0.515592,0.79837
-280.603,0.873776,0.713447,2,7,0,283.311,1.37512,-0.644918,0.817728
-280.067,0.989187,0.713447,3,7,0,281.618,1.34722,-0.631481,0.801355
-279.259,0.920011,0.713447,2,7,0,281.509,1.32579,-0.621249,0.82796
-279.24,0.997306,0.713447,3,7,0,279.313,1.32581,-0.595683,0.820498
-283.659,0.690394,0.713447,2,3,0,283.873,1.33525,-0.733094,0.77838
-279.561,1,0.713447,2,3,0,283.219,1.35077,-0.631618,0.826817
-280.787,0.894004,0.713447,2,5,0,281.627,1.29108,-0.501317,0.83577
-280.188,0.950858,0.713447,3,7,0,282.24,1.30337,-0.597049,0.845125
-279.927,1,0.713447,3,7,0,280.695,1.32624,-0.595356,0.800164
-279.912,0.909,0.713447,3,7,0,281.551,1.34348,-0.618873,0.802825
-280.502,0.82268,0.713447,3,7,0,281.661,1.36498,-0.587219,0.824334
-283.113,0.853711,0.713447,2,3,0,283.415,1.38993,-0.566544,0.810918
-284.361,0.966935,0.713447,2,3,0,285.799,1.24514,-0.614279,0.80491
-285.855,0.919678,0.713447,2,3,0,286.68,1.23712,-0.603243,0.795414
-281.545,1,0.713447,2,3,0,286.446,1.35379,-0.553198,0.852152
-281.661,0.988412,0.713447,3,7,0,283.512,1.34555,-0.773302,0.826971
-279.325,0.991548,0.713447,3,7,0,282.857,1.3229,-0.57795,0.822007
-279.658,0.955576,0.713447,3,7,0,280.017,1.30912,-0.595758,0.808176
-280.276,0.923406,0.713447,3,7,0,280.966,1.36728,-0.643181,0.832823
-279.411,0.931716,0.713447,2,3,0,281.776,1.31858,-0.61141,0.833319
-279.995,0.659778,0.713447,2,3,0,282.776,1.3609,-0.631652,0.831505
-280.417,0.882997,0.713447,2,3,0,281.415,1.35785,-0.592981,0.839569
-279.65,0.76936,0.713447,2,3,0,283.051,1.30112,-0.591405,0.829851
-280.591,0.919023,0.713447,2,3,0,280.997,1.35795,-0.589103,0.804339
-279.494,0.881923,0.713447,2,3,0,281.881,1.3312,-0.667356,0.823296
-280.963,0.782616,0.713447,2,3,0,281.844,1.29743,-0.677078,0.808895
-279.604,0.993608,0.713447,2,7,0,281.461,1.33967,-0.670929,0.830176
-279.423,0.991093,0.713447,2,3,0,279.727,1.33219,-0.655742,0.828255
-280.122,0.936861,0.713447,2,3,0,280.436,1.31981,-0.53102,0.836403
-280.996,0.811063,0.713447,2,3,0,282.607,1.27108,-0.573246,0.82676
-280.966,0.989179,0.713447,3,7,0,281.896,1.37732,-0.708377,0.815423
-281.206,0.952688,0.713447,3,7,0,282.533,1.3713,-0.662551,0.849237
-280.579,0.942847,0.713447,2,7,0,283.035,1.34126,-0.588141,0.795011
-279.226,1,0.713447,2,3,0,280.496,1.32447,-0.607431,0.825692
-279.226,0.947857,0.713447,1,3,0,279.593,1.32447,-0.607431,0.825692
-280.001,0.883264,0.713447,2,5,0,281.078,1.29547,-0.541062,0.829093
-279.433,1,0.713447,2,3,0,280.027,1.31706,-0.567391,0.817929
-280.929,0.938064,0.713447,3,7,0,280.982,1.28881,-0.507482,0.806683
-281.912,0.879416,0.713447,2,3,0,282.883,1.27286,-0.523969,0.798281
-281.855,0.974451,0.713447,3,7,0,283.678,1.36716,-0.652751,0.859973
-279.288,0.826357,0.713447,2,3,0,283.898,1.31808,-0.597668,0.827358
-279.579,0.959963,0.713447,3,7,0,279.868,1.30725,-0.562474,0.816541
-279.819,0.929266,0.713447,2,7,0,280.264,1.33358,-0.552162,0.815798
-279.854,0.993055,0.713447,1,1,0,279.973,1.33446,-0.553406,0.814221
-281.054,0.890383,0.713447,2,3,0,281.717,1.33477,-0.630224,0.787018
-280.148,0.950609,0.713447,3,7,0,282.462,1.2935,-0.534002,0.830524
-279.23,0.994187,0.713447,2,3,0,280.279,1.32952,-0.602849,0.823174
-280.038,0.880766,0.713447,2,3,0,280.214,1.33077,-0.538648,0.832375
-283.156,0.68974,0.713447,3,7,0,284.888,1.39105,-0.558229,0.828423
-282.735,1,0.713447,2,3,0,283.829,1.26116,-0.643695,0.818288
-280.779,0.868919,0.713447,3,7,0,286.545,1.29079,-0.644099,0.807617
-279.3,0.97982,0.713447,2,3,0,280.976,1.32427,-0.631491,0.816467
-279.476,0.976617,0.713447,2,3,0,279.592,1.32797,-0.643917,0.811012
-280.356,0.934578,0.713447,2,3,0,280.621,1.35833,-0.677456,0.841673
-280.275,0.800316,0.713447,2,3,0,282.858,1.32611,-0.70374,0.813088
-279.535,0.994686,0.713447,3,7,0,281.227,1.31455,-0.55875,0.828039
-280.189,0.935096,0.713447,2,7,0,280.843,1.34572,-0.713739,0.827919
-280.749,0.877576,0.713447,2,7,0,281.775,1.37574,-0.646426,0.834307
-281.605,0.896639,0.713447,2,3,0,282.75,1.2833,-0.604782,0.794372
-280.446,0.990709,0.713447,3,7,0,283.19,1.34767,-0.655757,0.849463
-280.831,0.991622,0.713447,2,3,0,281.185,1.362,-0.691515,0.846473
-279.594,0.992643,0.713447,3,7,0,281.442,1.34177,-0.674983,0.818942
-281.809,0.750655,0.713447,2,3,0,282.139,1.36346,-0.59307,0.791233
-280.481,1,0.713447,1,1,0,281.566,1.34788,-0.618037,0.796062
-281.119,0.958231,0.713447,2,7,0,282.006,1.35515,-0.742429,0.808557
-279.326,0.951285,0.713447,2,7,0,282.875,1.32604,-0.630245,0.814209
-279.295,0.958261,0.713447,3,7,0,279.779,1.33347,-0.624826,0.828991
-279.822,0.940458,0.713447,2,3,0,280.007,1.33908,-0.587964,0.806113
-280.265,0.973682,0.713447,2,3,0,280.623,1.32616,-0.647241,0.796798
-280.456,0.995456,0.713447,3,7,0,280.984,1.321,-0.589924,0.852795
-280.573,0.965501,0.713447,3,7,0,282.098,1.36788,-0.714862,0.822954
-280.895,0.865408,0.713447,3,7,0,282.313,1.36548,-0.592925,0.805425
-280.34,0.992714,0.713447,2,3,0,281.518,1.29553,-0.629329,0.83877
-282.179,0.791223,0.713447,3,7,0,284.347,1.33589,-0.781216,0.816735
-280.741,0.928274,0.713447,2,3,0,283.529,1.35624,-0.559564,0.80963
-280.094,0.983175,0.713447,2,7,0,282.008,1.34191,-0.557157,0.834515
-280.483,0.959977,0.713447,2,3,0,281.219,1.34486,-0.727118,0.816631
-281.18,0.980023,0.713447,2,3,0,281.689,1.38116,-0.70982,0.832587
-281.377,0.999774,0.713447,3,7,0,281.78,1.37065,-0.732661,0.842065
-281.246,0.978936,0.713447,3,7,0,282.833,1.32433,-0.611334,0.862451
-281.737,0.895503,0.713447,3,7,0,283.727,1.32391,-0.462146,0.818802
-281.24,0.908686,0.713447,3,7,0,283.231,1.38486,-0.646828,0.817384
-279.355,0.901429,0.713447,2,3,0,282.845,1.32595,-0.644635,0.827285
-279.329,0.950163,0.713447,3,7,0,280.036,1.33121,-0.636466,0.829639
-280.819,0.774807,0.713447,2,7,0,282.845,1.3197,-0.530694,0.849772
-279.478,0.994193,0.713447,3,7,0,281.341,1.33811,-0.585125,0.818245
-280.245,0.965932,0.713447,2,3,0,280.41,1.34622,-0.717959,0.825396
-279.367,0.999361,0.713447,2,3,0,280.304,1.33052,-0.645868,0.829034
-279.577,0.945537,0.713447,2,3,0,279.987,1.34823,-0.637074,0.813414
-279.911,0.960682,0.713447,3,7,0,280.346,1.29253,-0.592552,0.827018
-279.325,1,0.713447,2,3,0,280.024,1.33535,-0.625884,0.82975
-279.885,0.928573,0.713447,3,7,0,280.437,1.29751,-0.594064,0.81099
-280.343,0.866347,0.713447,3,7,0,282.445,1.34503,-0.630629,0.849468
-280.333,0.999892,0.713447,3,7,0,280.598,1.32016,-0.615684,0.794552
-280.024,0.844785,0.713447,3,7,0,284.164,1.30861,-0.623434,0.842812
-280.066,0.969403,0.713447,2,3,0,280.693,1.30477,-0.588557,0.843638
-280.527,0.92269,0.713447,2,7,0,281.453,1.37092,-0.615417,0.819632
-282.552,0.880095,0.713447,3,7,0,283.148,1.25069,-0.540125,0.817371
-280.628,1,0.713447,2,3,0,282.959,1.34359,-0.527139,0.830187
-281.215,0.976865,0.713447,2,3,0,282.334,1.29588,-0.520043,0.851366
-280.256,0.984796,0.713447,2,3,0,281.585,1.31302,-0.553322,0.845732
-279.502,1,0.713447,2,3,0,280.295,1.31947,-0.59921,0.836271
-279.502,0.74594,0.713447,2,3,0,283.438,1.31947,-0.59921,0.836271
-280.184,0.944093,0.713447,2,7,0,280.482,1.35639,-0.676141,0.80669
-279.841,0.990366,0.713447,3,7,0,280.602,1.29817,-0.576798,0.833786
-280.693,0.936054,0.713447,2,3,0,281.024,1.30552,-0.573205,0.852959
-282.74,0.839781,0.713447,2,3,0,283.94,1.33835,-0.59497,0.87464
-279.793,1,0.713447,2,3,0,282.8,1.31351,-0.665516,0.824827
-281.88,0.884641,0.713447,2,7,0,282.169,1.33427,-0.524667,0.858647
-281.862,0.909929,0.713447,3,7,0,286.122,1.27031,-0.561378,0.799246
-281.332,0.992811,0.713447,3,7,0,283.184,1.35797,-0.73274,0.846666
-281.38,0.906346,0.713447,3,7,0,284.16,1.30153,-0.496399,0.849221
-281.803,0.864811,0.713447,3,7,0,283.873,1.33567,-0.761592,0.807999
-279.961,1,0.713447,2,3,0,281.654,1.36148,-0.627346,0.827109
-279.871,0.994254,0.713447,3,7,0,280.374,1.33918,-0.562644,0.832429
-281.879,0.865247,0.713447,2,3,0,282.532,1.35636,-0.712095,0.859097
-279.335,0.993998,0.713447,2,7,0,281.959,1.3337,-0.60201,0.815308
-280.056,0.947949,0.713447,2,3,0,280.187,1.28871,-0.564936,0.819007
-281.031,0.908385,0.713447,2,3,0,281.454,1.27367,-0.594477,0.832423
-280.194,1,0.713447,2,3,0,281.14,1.35424,-0.577241,0.81425
-279.505,0.928368,0.713447,2,7,0,281.08,1.33641,-0.669052,0.819861
-279.873,0.894228,0.713447,2,3,0,280.234,1.35854,-0.635346,0.81476
-279.712,0.962729,0.713447,2,7,0,281.448,1.32951,-0.559862,0.812236
-281.691,0.874762,0.713447,2,3,0,281.973,1.33246,-0.681118,0.862827
-282.408,0.971327,0.713447,2,3,0,282.665,1.32258,-0.664573,0.870469
-281.254,1,0.713447,2,3,0,283.273,1.29762,-0.647855,0.852474
-280.481,0.852183,0.713447,2,3,0,283.841,1.37336,-0.679593,0.821494
-279.566,0.966633,0.713447,2,3,0,280.967,1.33792,-0.672642,0.817786
-280.619,0.91734,0.713447,2,3,0,280.804,1.34715,-0.653927,0.794319
-279.224,0.909902,0.713447,1,3,0,282.054,1.32261,-0.608894,0.81937
-280.306,0.806652,0.713447,2,3,0,280.683,1.30495,-0.661231,0.808584
-279.573,0.992765,0.713447,2,7,0,280.702,1.32979,-0.632036,0.838141
-279.597,0.999211,0.713447,3,7,0,279.757,1.32468,-0.626122,0.806011
-279.772,0.983228,0.713447,2,7,0,280.098,1.31058,-0.565819,0.807522
-280.546,0.913481,0.713447,2,3,0,281.034,1.33618,-0.591772,0.793617
-280.05,0.970921,0.713447,2,7,0,281.194,1.3371,-0.677587,0.841178
-279.878,0.9907,0.713447,3,7,0,280.863,1.3046,-0.555281,0.836281
-279.356,0.970097,0.713447,2,5,0,280.186,1.33613,-0.652707,0.821607
-279.242,0.998077,0.713447,2,3,0,279.4,1.33315,-0.628416,0.819976
-279.892,0.836365,0.713447,1,3,0,280.587,1.30504,-0.640666,0.833243
-279.886,0.925703,0.713447,2,3,0,280.96,1.31995,-0.682526,0.82431
-280.413,0.967678,0.713447,2,3,0,280.867,1.34724,-0.631925,0.796318
-282.446,0.790125,0.713447,2,7,0,284.306,1.3605,-0.761565,0.79607
-281.793,0.969132,0.713447,3,7,0,284.741,1.36091,-0.634744,0.786598
-283.02,0.844623,0.713447,1,1,0,283.148,1.36399,-0.64375,0.777775
-281.145,0.98716,0.713447,2,7,0,284.662,1.27077,-0.578958,0.814577
-280.726,0.965634,0.713447,3,7,0,282.367,1.36577,-0.608387,0.805382
-279.801,1,0.713447,2,3,0,280.813,1.33783,-0.692201,0.825133
-279.823,0.996109,0.713447,3,7,0,280.084,1.29396,-0.578136,0.825406
-279.925,0.83029,0.713447,2,3,0,281.84,1.30471,-0.529133,0.825188
-281.294,0.913896,0.713447,2,3,0,281.496,1.2815,-0.478629,0.819446
-279.516,0.900122,0.713447,2,7,0,283.707,1.32345,-0.575381,0.833558
-280.256,0.888025,0.713447,2,7,0,280.535,1.30421,-0.668681,0.815391
-280.639,0.867794,0.713447,2,3,0,282.607,1.33066,-0.614634,0.790777
-280.282,0.964353,0.713447,2,3,0,281.477,1.35568,-0.606465,0.804636
-279.821,0.852438,0.713447,2,7,0,281.786,1.30663,-0.635795,0.811015
-280.257,0.986641,0.713447,2,3,0,280.531,1.3102,-0.629045,0.798959
-279.552,0.893656,0.713447,3,7,0,281.537,1.34035,-0.581028,0.820785
-280.256,0.881786,0.713447,2,3,0,280.98,1.34391,-0.587073,0.800723
-280.89,0.962865,0.713447,2,3,0,280.959,1.35214,-0.5867,0.796136
-279.302,1,0.713447,2,3,0,280.748,1.32755,-0.637539,0.827393
-280.506,0.897698,0.713447,2,7,0,280.558,1.33823,-0.563919,0.84758
-279.962,0.984123,0.713447,2,3,0,280.984,1.31204,-0.554165,0.84015
-279.613,0.863221,0.713447,2,3,0,281.534,1.31578,-0.572591,0.835763
-280.147,0.933908,0.713447,2,3,0,280.453,1.31821,-0.518842,0.829909
-279.9,0.96379,0.713447,2,3,0,280.732,1.32145,-0.550486,0.837703
-279.849,0.971168,0.713447,3,7,0,280.925,1.32769,-0.66113,0.839755
-283.82,0.654231,0.713447,2,3,0,285.684,1.39481,-0.755162,0.858164
-280.853,0.946089,0.713447,2,7,0,285.183,1.3481,-0.572114,0.849916
-279.448,0.97782,0.713447,2,3,0,281.104,1.34163,-0.600885,0.827301
-280.117,0.835613,0.713447,1,3,0,281.729,1.34001,-0.700711,0.810995
-279.675,0.986363,0.713447,2,3,0,280.352,1.34619,-0.586633,0.819153
-280.067,0.873099,0.713447,2,7,0,281.529,1.33934,-0.694069,0.836425
-281.111,0.70024,0.713447,2,7,0,283.42,1.36847,-0.566362,0.828783
-279.464,1,0.713447,2,3,0,281.235,1.33075,-0.609657,0.835741
-280.104,0.870974,0.713447,2,3,0,280.436,1.35301,-0.576796,0.829726
-280.421,0.905839,0.713447,2,3,0,281.807,1.37268,-0.649357,0.820241
-280.421,0.846921,0.713447,1,1,0,281.176,1.37268,-0.649357,0.820241
-280.17,0.992385,0.713447,2,7,0,281.09,1.3296,-0.65118,0.847506
-282.521,0.729504,0.713447,2,3,0,282.929,1.3036,-0.723259,0.852405
-280.315,1,0.713447,2,3,0,282.357,1.31898,-0.651679,0.847848
-279.778,1,0.713447,3,7,0,280.477,1.32924,-0.597731,0.802749
-280.244,0.808523,0.713447,2,7,0,281.508,1.29121,-0.624351,0.815339
-279.829,0.953706,0.713447,2,7,0,281.325,1.33895,-0.693409,0.818771
-280.294,0.900509,0.713447,3,7,0,281.65,1.31991,-0.513444,0.815269
-280.729,0.929713,0.713447,1,1,0,280.809,1.31916,-0.494198,0.815585
-280.504,1,0.713447,3,7,0,281.027,1.30669,-0.495986,0.824074
-281.189,0.904476,0.713447,2,7,0,283.004,1.34158,-0.746811,0.80969
-280.853,0.88331,0.713447,2,3,0,283.34,1.37164,-0.612874,0.837823
-280.021,0.976064,0.713447,2,3,0,281.368,1.35711,-0.665888,0.836104
-279.417,1,0.713447,2,3,0,280.067,1.32919,-0.632584,0.833738
-279.991,0.918339,0.713447,2,3,0,280.346,1.32845,-0.694028,0.830551
-279.933,1,0.713447,3,7,0,280.425,1.32546,-0.538946,0.832281
-281.212,0.944312,0.713447,2,3,0,281.419,1.28434,-0.570267,0.850836
-281.337,0.947973,0.713447,2,7,0,282.461,1.297,-0.488219,0.845071
-282.692,0.910126,0.713447,2,3,0,283.359,1.25916,-0.481741,0.843369
-282.587,0.937623,0.713447,3,7,0,284.971,1.30535,-0.476264,0.859472
-282.833,0.943713,0.713447,2,3,0,284.549,1.28792,-0.502773,0.865371
-279.721,1,0.713447,2,3,0,282.942,1.34943,-0.663763,0.812469
-279.247,0.945062,0.713447,1,3,0,280.521,1.33245,-0.60627,0.824314
-279.317,0.965404,0.713447,1,3,0,279.495,1.31731,-0.627396,0.821874
-279.461,0.968821,0.713447,1,1,0,279.468,1.31142,-0.631121,0.822219
-280.443,0.947175,0.713447,2,3,0,280.608,1.30748,-0.505696,0.833571
-280.312,0.990694,0.713447,2,7,0,280.731,1.28992,-0.530626,0.831783
-282.02,0.839148,0.713447,2,3,0,282.696,1.27159,-0.556357,0.852961
-280.035,1,0.713447,2,3,0,282.109,1.33117,-0.567785,0.84268
-283.145,0.769827,0.713447,2,3,0,283.817,1.28722,-0.723318,0.805553
-281.052,0.967742,0.713447,2,7,0,285.015,1.36686,-0.732065,0.810412
-280.54,0.828603,0.713447,3,7,0,285.468,1.32088,-0.649843,0.851824
-280.469,1,0.713447,1,1,0,280.669,1.32329,-0.642969,0.852023
-279.513,0.926162,0.713447,2,3,0,281.664,1.33497,-0.610939,0.836157
-279.714,0.936242,0.713447,3,7,0,280.198,1.34218,-0.599827,0.808188
-279.349,0.846093,0.713447,2,3,0,281.124,1.32483,-0.646925,0.82177
-279.948,0.861831,0.713447,2,5,0,281.735,1.29184,-0.564926,0.827747
-281.508,0.883651,0.713447,2,3,0,282.064,1.33105,-0.550369,0.787653
-280.066,1,0.713447,2,3,0,281.612,1.32656,-0.685295,0.83708
-279.64,0.966377,0.713447,3,7,0,280.938,1.29944,-0.596963,0.822159
-280.163,0.948098,0.713447,2,3,0,280.664,1.3248,-0.556521,0.844199
-279.816,0.978641,0.713447,2,7,0,280.778,1.32119,-0.637804,0.803554
-280.811,0.895225,0.713447,3,7,0,282.093,1.37078,-0.636272,0.841916
-280.463,0.909395,0.713447,3,11,0,282.543,1.28187,-0.590477,0.816323
-281.402,0.918984,0.713447,3,7,0,281.727,1.31989,-0.741407,0.833405
-281.024,0.940981,0.713447,2,7,0,283.473,1.30946,-0.550721,0.791192
-282.39,0.5811,0.713447,2,7,0,286.386,1.37316,-0.531759,0.815546
-283.205,0.945048,0.713447,2,3,0,283.896,1.37038,-0.49782,0.818527
-283.055,1,0.713447,2,3,0,284.481,1.31005,-0.775057,0.834514
-283.933,0.849406,0.713447,2,3,0,285.438,1.39113,-0.5617,0.851697
-283.206,0.978595,0.713447,3,7,0,285.612,1.33785,-0.806359,0.83801
-279.951,0.960908,0.713447,3,7,0,286.083,1.31566,-0.556498,0.804723
-281.51,0.778415,0.713447,2,3,0,282.833,1.28175,-0.547818,0.852704
-279.632,1,0.713447,2,3,0,281.968,1.3052,-0.622046,0.815751
-279.341,1,0.713447,2,7,0,279.654,1.32111,-0.579865,0.827038
-280.763,0.881636,0.713447,2,3,0,280.82,1.27646,-0.572188,0.814127
-282.483,0.929731,0.713447,2,3,0,282.943,1.30381,-0.438088,0.808638
-280.697,1,0.713447,2,3,0,282.721,1.27742,-0.53218,0.824775
-283.651,0.804701,0.713447,2,3,0,284.838,1.25826,-0.432944,0.809073
-282.289,0.780763,0.713447,2,7,0,286.397,1.26403,-0.628458,0.813285
-280.051,1,0.713447,3,7,0,282.462,1.34666,-0.687686,0.837415
-279.551,0.8301,0.713447,1,3,0,283.197,1.30871,-0.611328,0.812499
-279.851,0.946879,0.713447,3,7,0,280.384,1.34578,-0.677029,0.835304
-280.007,0.993027,0.713447,2,7,0,280.24,1.30395,-0.540811,0.80984
-281.351,0.824115,0.713447,2,3,0,282.862,1.28046,-0.492078,0.838908
-281.005,0.957232,0.713447,2,7,0,282.641,1.3152,-0.51814,0.849857
-279.827,1,0.713447,2,3,0,281.525,1.29801,-0.615956,0.816983
-281.79,0.848997,0.713447,2,3,0,281.945,1.26787,-0.627458,0.819952
-280.458,1,0.713447,2,3,0,282.01,1.29016,-0.616165,0.807802
-280.688,0.96409,0.713447,3,7,0,281.954,1.31506,-0.491631,0.828715
-280.868,0.89312,0.713447,3,7,0,282.769,1.34216,-0.711203,0.847222
-280.28,1,0.713447,3,7,0,281.315,1.30959,-0.509442,0.816559
-281.198,0.854409,0.713447,3,7,0,283.349,1.36027,-0.730122,0.844458
-279.369,1,0.713447,2,3,0,281.205,1.33742,-0.613817,0.814204
-280.734,0.765253,0.713447,2,3,0,281.185,1.35396,-0.542391,0.819627
-279.818,0.992268,0.713447,2,7,0,280.938,1.29449,-0.567926,0.824667
-279.974,0.974522,0.713447,1,1,0,280.012,1.29041,-0.570237,0.826393
-281.16,0.915674,0.713447,3,7,0,281.991,1.36569,-0.660485,0.852093
-280.921,1,0.713447,3,7,0,282.08,1.3161,-0.514941,0.799536
-281.016,1,0.713447,3,7,0,282.184,1.35219,-0.751876,0.822507
-280.568,0.892485,0.713447,3,7,0,283.664,1.29879,-0.514417,0.839401
-279.481,0.980421,0.713447,2,5,0,281.106,1.34725,-0.631597,0.827681
-282.961,0.740396,0.713447,2,3,0,283.129,1.36416,-0.666913,0.871684
-281.548,0.985829,0.713447,2,7,0,284.196,1.3716,-0.761311,0.826617
-280.292,1,0.713447,2,3,0,281.734,1.34893,-0.720127,0.823933
-280.11,0.972601,0.713447,2,3,0,280.753,1.36244,-0.621916,0.831574
-280.149,0.982756,0.713447,2,3,0,280.773,1.35805,-0.685031,0.835263
-281.183,0.879841,0.713447,2,7,0,283.099,1.28479,-0.478173,0.822991
-281.212,0.699511,0.713447,2,7,0,285.362,1.37819,-0.732074,0.824908
-280.682,1,0.713447,2,3,0,281.37,1.36318,-0.723738,0.832425
-281.056,0.983955,0.713447,3,7,0,281.439,1.28481,-0.486746,0.817876
-279.962,0.803929,0.713447,2,3,0,283.661,1.29853,-0.540262,0.815153
-279.814,0.978865,0.713447,2,3,0,280.409,1.30527,-0.599253,0.806726
-279.89,0.989611,0.713447,3,7,0,280.255,1.31474,-0.616358,0.801992
-279.89,0.488141,0.713447,2,3,0,284.652,1.31474,-0.616358,0.801992
-279.743,0.875791,0.713447,3,7,0,281.049,1.32299,-0.590216,0.841506
-279.682,0.83799,0.713447,3,7,0,283.187,1.31219,-0.654873,0.824115
-281.147,0.943919,0.713447,2,7,0,281.431,1.37326,-0.673149,0.846496
-279.891,0.980816,0.713447,2,3,0,282.126,1.30237,-0.610184,0.837574
-281.015,0.931907,0.713447,2,3,0,281.123,1.29277,-0.618636,0.850555
-279.411,0.913196,0.713447,2,3,0,283.013,1.31383,-0.623475,0.816071
-280.267,0.952127,0.713447,2,7,0,280.509,1.36942,-0.667369,0.826715
-280.077,0.97662,0.713447,3,7,0,280.75,1.34589,-0.706909,0.82837
-281.224,0.856663,0.713447,2,3,0,282.495,1.33389,-0.591899,0.786219
-279.516,0.969101,0.713447,2,3,0,281.676,1.30766,-0.600562,0.831037
-281.424,0.797046,0.713447,2,3,0,282.455,1.30211,-0.648221,0.856935
